file_id,class_name,label,source_file,timestamp_start,timestamp_end,max_acc_mag,max_gyro_mag,min_acc_mag,tail_mean_acc_mag
43,fall,1,HR_IMU/subject_10/fall/fall3.csv,1525214436195,1525214438184,0.17081275582313538,12.410076141357422,0.006000000052154064,0.010044022463262081
38,fall,1,HR_IMU/subject_09/fall/fall3.csv,1525967702261,1525967704262,0.9964060187339783,316.1462097167969,0.0020000000949949026,0.006067661568522453
61,fall,1,HR_IMU/subject_14/fall/fall1.csv,1526592895900,1526592897878,0.05405552685260773,12.232743263244629,0.00583095196634531,0.013931691646575928
135,non_fall,0,HR_IMU/subject_12/non-fall/cloth.csv,1524673349967,1524673351951,1.1393308639526367,313.32330322265625,0.0585576631128788,0.31382226943969727
16,non_fall,0,HR_IMU/subject_02/non-fall/hair.csv,1526587107584,1526587109555,0.684047520160675,241.05628967285156,0.13551753759384155,0.3598399758338928
224,non_fall,0,HR_IMU/subject_20/non-fall/bed.csv,1526595294768,1526595296780,1.1686865091323853,282.438720703125,0.02282542549073696,0.46288028359413147
14,fall,1,HR_IMU/subject_03/fall/fall6.csv,1524612068898,1524612070892,1.0451229810714722,421.13623046875,0.00964365154504776,0.014174573123455048
86,non_fall,0,HR_IMU/subject_08/non-fall/eat.csv,1526591032367,1526591034361,0.43991589546203613,436.3888854980469,0.015066519379615784,0.17880812287330627
87,fall,1,HR_IMU/subject_18/fall/fall4.csv,1526047861108,1526047863115,0.026324894279241562,1.6401219367980957,0.006633250042796135,0.016688784584403038
74,non_fall,0,HR_IMU/subject_07/non-fall/hair.csv,1524753566464,1524753568436,0.8716444373130798,92.09918212890625,0.08929725736379623,0.2289189100265503
160,non_fall,0,HR_IMU/subject_14/non-fall/stair.csv,1526593655368,1526593657385,0.5579050183296204,176.61923217773438,0.055874861776828766,0.1848660409450531
31,fall,1,HR_IMU/subject_07/fall/fall6.csv,1524755155683,1524755157677,0.5691370964050293,99.06946563720703,0.010630146600306034,0.21809521317481995
175,non_fall,0,HR_IMU/subject_15/non-fall/wash.csv,1524687331024,1524687333022,1.3765387535095215,241.33740234375,0.17871206998825073,0.8273987770080566
228,non_fall,0,HR_IMU/subject_20/non-fall/shoe.csv,1526594970291,1526594972291,0.3130798637866974,153.19337463378906,0.01303840521723032,0.08545349538326263
117,non_fall,0,HR_IMU/subject_10/non-fall/write.csv,1525213096992,1525213098983,0.5694918632507324,107.80732727050781,0.021563857793807983,0.11421097815036774
74,non_fall,0,HR_IMU/subject_07/non-fall/hair.csv,1524753560401,1524753562410,0.9074811339378357,162.98281860351562,0.073905348777771,0.42900681495666504
17,fall,1,HR_IMU/subject_04/fall/fall3.csv,1523639484556,1523639486542,0.014764823019504547,11.279184341430664,0.0,0.003495191689580679
55,non_fall,0,HR_IMU/subject_05/non-fall/teeth.csv,1526596354111,1526596356090,2.8748629093170166,415.34002685546875,0.1960892528295517,1.2243192195892334
93,non_fall,0,HR_IMU/subject_08/non-fall/zip.csv,1526591354849,1526591356860,0.42047709226608276,107.69117736816406,0.006708203814923763,0.02611619606614113
233,non_fall,0,HR_IMU/subject_21/non-fall/bed.csv,1524676102227,1524676104222,1.4456230401992798,165.27401733398438,0.043220363557338715,0.2059786021709442
76,non_fall,0,HR_IMU/subject_07/non-fall/stair.csv,1524754566501,1524754568496,1.6384230852127075,620.0951538085938,0.13440608978271484,0.6607309579849243
29,fall,1,HR_IMU/subject_07/fall/fall2.csv,1524754162925,1524754164922,0.7613744139671326,51.3936767578125,0.0070710680447518826,0.013088146224617958
77,fall,1,HR_IMU/subject_16/fall/fall5.csv,1526498804520,1526498806514,0.023021727800369263,3.7656338214874268,0.01072380505502224,0.01660134457051754
239,non_fall,0,HR_IMU/subject_21/non-fall/stair.csv,1524676212358,1524676214374,0.732755720615387,211.7615203857422,0.08591274917125702,0.3125689923763275
45,fall,1,HR_IMU/subject_10/fall/fall6.csv,1525214328101,1525214330092,0.02420743554830551,3.2155871391296387,0.006403124425560236,0.016360681504011154
134,non_fall,0,HR_IMU/subject_12/non-fall/clap.csv,1524673808084,1524673810056,0.20254628360271454,9.731391906738281,0.0030000002589076757,0.031170550733804703
45,fall,1,HR_IMU/subject_10/fall/fall6.csv,1525214322079,1525214324071,7.437618255615234,373.5638427734375,0.014764823019504547,0.023014625534415245
36,non_fall,0,HR_IMU/subject_04/non-fall/bed.csv,1523639928552,1523639930534,1.0164772272109985,145.5706024169922,0.019026298075914383,0.06756126880645752
81,fall,1,HR_IMU/subject_17/fall/fall3.csv,1526586108211,1526586110201,0.008944272994995117,3.1128764152526855,0.0014142136787995696,0.004397103562951088
52,fall,1,HR_IMU/subject_12/fall/fall2.csv,1524673938190,1524673940174,0.010198039002716541,1.1180340051651,0.0010000000474974513,0.004054665099829435
180,non_fall,0,HR_IMU/subject_16/non-fall/clap.csv,1526497650979,1526497652993,0.04219004511833191,6.862215518951416,0.014035668224096298,0.02327454835176468
53,fall,1,HR_IMU/subject_12/fall/fall3.csv,1524674417002,1524674419014,0.014560219831764698,1.3638180494308472,0.0020000000949949026,0.008606421761214733
147,non_fall,0,HR_IMU/subject_13/non-fall/cloth.csv,1526589179426,1526589181438,0.8439229726791382,306.804931640625,0.032572995871305466,0.5257211923599243
13,non_fall,0,HR_IMU/subject_02/non-fall/chair.csv,1526588069819,1526588071819,0.1554284393787384,44.28329086303711,0.013453624211251736,0.016960008069872856
41,non_fall,0,HR_IMU/subject_04/non-fall/hair.csv,1523637278203,1523637280192,1.0120162963867188,188.2724609375,0.05854058265686035,0.31161943078041077
19,fall,1,HR_IMU/subject_04/fall/fall6.csv,1523645285812,1523645287815,0.019416486844420433,5.9741106033325195,0.006164414342492819,0.011977573856711388
158,non_fall,0,HR_IMU/subject_14/non-fall/hair.csv,1526592707221,1526592709222,0.7115939259529114,165.84002685546875,0.05393514782190323,0.29717952013015747
193,non_fall,0,HR_IMU/subject_17/non-fall/shoe.csv,1526585470577,1526585472566,0.24855181574821472,190.01931762695312,0.016309505328536034,0.09798207879066467
18,non_fall,0,HR_IMU/subject_02/non-fall/stair.csv,1526588138483,1526588140456,1.3623465299606323,402.49530029296875,0.4178839325904846,0.5961793661117554
52,fall,1,HR_IMU/subject_12/fall/fall2.csv,1524673939174,1524673941186,0.009219544008374214,1.1224972009658813,0.0,0.004034728277474642
124,non_fall,0,HR_IMU/subject_11/non-fall/hair.csv,1524606542589,1524606544585,1.8172082901000977,165.7434539794922,0.035637058317661285,0.14866133034229279
19,fall,1,HR_IMU/subject_04/fall/fall6.csv,1523645277751,1523645279761,0.01574801653623581,1.319090485572815,0.005656854715198278,0.009815508499741554
163,non_fall,0,HR_IMU/subject_14/non-fall/wash.csv,1526592616271,1526592618267,0.5916975736618042,225.83665466308594,0.1581486612558365,0.2893407642841339
25,fall,1,HR_IMU/subject_06/fall/fall2.csv,1525200322596,1525200324571,0.009000000543892384,1.5,0.0,0.004959953483194113
109,non_fall,0,HR_IMU/subject_10/non-fall/clap.csv,1525213218964,1525213220945,7.177480220794678,389.0722351074219,0.012247448787093163,0.17136484384536743
0,fall,1,HR_IMU/subject_01/fall/fall1.csv,1526044636896,1526044638905,0.21853375434875488,48.520511627197266,0.007141428533941507,0.0326581746339798
57,non_fall,0,HR_IMU/subject_05/non-fall/wash.csv,1526596313104,1526596315071,1.333643913269043,467.0994567871094,0.0360138826072216,0.3541854918003082
11,fall,1,HR_IMU/subject_03/fall/fall2.csv,1524607200020,1524607202000,0.02080865204334259,1.0770329236984253,0.006403123959898949,0.0140356021001935
45,fall,1,HR_IMU/subject_10/fall/fall6.csv,1525214325082,1525214327092,0.02570992149412632,1.905255913734436,0.00648074084892869,0.015338078141212463
26,fall,1,HR_IMU/subject_06/fall/fall3.csv,1525200865198,1525200867192,0.01063014566898346,1.6278821229934692,0.0014142136787995696,0.004692613147199154
17,non_fall,0,HR_IMU/subject_02/non-fall/shoe.csv,1526587519894,1526587521893,0.3972618579864502,270.0231628417969,0.021771540865302086,0.2534225583076477
42,fall,1,HR_IMU/subject_10/fall/fall2.csv,1525213273166,1525213275179,0.029427876695990562,2.4228081703186035,0.009219544008374214,0.018378708511590958
32,fall,1,HR_IMU/subject_08/fall/fall1.csv,1526591192855,1526591194850,0.01004987582564354,1.407124638557434,0.0,0.00439790915697813
0,non_fall,0,HR_IMU/subject_01/non-fall/chair.csv,1526045310772,1526045312767,0.18495945632457733,98.82843780517578,0.01574801653623581,0.05666660517454147
46,non_fall,0,HR_IMU/subject_04/non-fall/wash.csv,1523637190626,1523637192623,0.8753753900527954,203.79501342773438,0.039370037615299225,0.29824957251548767
70,non_fall,0,HR_IMU/subject_07/non-fall/bed.csv,1524754407492,1524754409486,0.4674227237701416,121.77437591552734,0.03475629538297653,0.1571800410747528
197,non_fall,0,HR_IMU/subject_17/non-fall/zip.csv,1526585433973,1526585435947,1.6289646625518799,773.3633422851562,0.003162277862429619,0.0915500670671463
179,non_fall,0,HR_IMU/subject_16/non-fall/chair.csv,1526498117906,1526498119912,0.33432018756866455,97.86669158935547,0.007000000216066837,0.01115671917796135
214,non_fall,0,HR_IMU/subject_19/non-fall/cloth.csv,1525968387762,1525968389752,0.549292266368866,236.72207641601562,0.017578396946191788,0.10064356029033661
143,non_fall,0,HR_IMU/subject_12/non-fall/zip.csv,1524673727812,1524673729815,0.623936653137207,252.1377716064453,0.03301514685153961,0.26734107732772827
51,fall,1,HR_IMU/subject_12/fall/fall1.csv,1524673548163,1524673550175,0.03671512007713318,7.176350116729736,0.004582575988024473,0.01257299818098545
97,fall,1,HR_IMU/subject_20/fall/fall4.csv,1526595641051,1526595643047,0.048785243183374405,7.214568614959717,0.0020000000949949026,0.011743125505745411
70,fall,1,HR_IMU/subject_15/fall/fall4.csv,1524689229897,1524689231902,21.618276596069336,859.4537963867188,0.0074833151884377,0.04598959535360336
87,fall,1,HR_IMU/subject_18/fall/fall4.csv,1526047863134,1526047865113,13.676321029663086,950.368896484375,0.009219544008374214,0.3150072693824768
41,fall,1,HR_IMU/subject_10/fall/fall1.csv,1525212991329,1525212993323,1.130530834197998,202.2188262939453,0.012206555344164371,0.07886798679828644
60,fall,1,HR_IMU/subject_13/fall/fall6.csv,1526590483343,1526590485354,0.02009975165128708,2.2383029460906982,0.009219544939696789,0.014224769547581673
32,non_fall,0,HR_IMU/subject_03/non-fall/walk.csv,1524610723763,1524610725776,1.0199828147888184,258.61248779296875,0.25238659977912903,0.4152548909187317
108,non_fall,0,HR_IMU/subject_10/non-fall/chair.csv,1525213572030,1525213574022,0.11661046743392944,37.296382904052734,0.006403124425560236,0.050969094038009644
217,non_fall,0,HR_IMU/subject_19/non-fall/shoe.csv,1525968717040,1525968719026,0.40420910716056824,306.29559326171875,0.006000000052154064,0.14825206995010376
61,fall,1,HR_IMU/subject_14/fall/fall1.csv,1526592892857,1526592894872,10.344024658203125,523.1651000976562,0.0030000002589076757,0.47727617621421814
88,fall,1,HR_IMU/subject_18/fall/fall5.csv,1526047999281,1526048001273,0.04001249745488167,7.643298149108887,0.014212670736014843,0.023488134145736694
60,non_fall,0,HR_IMU/subject_06/non-fall/chair.csv,1525200641671,1525200643651,0.5294761657714844,190.8335723876953,0.004999999888241291,0.2688060402870178
8,non_fall,0,HR_IMU/subject_01/non-fall/walk.csv,1526045146348,1526045148328,1.1472797393798828,271.73187255859375,0.43462398648262024,0.6572493314743042
217,non_fall,0,HR_IMU/subject_19/non-fall/shoe.csv,1525968724064,1525968726056,0.5243396162986755,297.74560546875,0.01489966455847025,0.1688953936100006
146,non_fall,0,HR_IMU/subject_13/non-fall/clap.csv,1526589608880,1526589610894,0.03468429297208786,2.404162883758545,0.0030000002589076757,0.011754418723285198
34,fall,1,HR_IMU/subject_08/fall/fall3.csv,1526592002924,1526592004924,1.4188251495361328,213.4563446044922,0.005099019501358271,0.36438196897506714
217,non_fall,0,HR_IMU/subject_19/non-fall/shoe.csv,1525968718028,1525968720017,0.4512316584587097,306.29559326171875,0.03455430641770363,0.33373135328292847
12,fall,1,HR_IMU/subject_03/fall/fall3.csv,1524611631445,1524611633447,0.014798648655414581,0.6164413690567017,0.005477225407958031,0.010032305493950844
47,fall,1,HR_IMU/subject_11/fall/fall2.csv,1524607392372,1524607394347,0.3593522012233734,265.0317077636719,0.009273618459701538,0.15067002177238464
9,non_fall,0,HR_IMU/subject_01/non-fall/wash.csv,1526044357817,1526044359811,0.3450927436351776,92.0934829711914,0.05519057810306549,0.16928091645240784
10,fall,1,HR_IMU/subject_03/fall/fall1.csv,1524609933887,1524609935882,0.5681408047676086,310.14715576171875,0.00583095196634531,0.41057443618774414
105,non_fall,0,HR_IMU/subject_09/non-fall/write.csv,1525966689965,1525966691959,1.0899789333343506,261.3043212890625,0.03028200753033161,0.31558048725128174
4,non_fall,0,HR_IMU/subject_01/non-fall/hair.csv,1526044456147,1526044458140,0.6161574721336365,178.45321655273438,0.11247222125530243,0.3314362168312073
166,non_fall,0,HR_IMU/subject_15/non-fall/chair.csv,1524688658930,1524688660937,0.32958608865737915,142.77906799316406,0.005744562484323978,0.19508841633796692
68,fall,1,HR_IMU/subject_15/fall/fall2.csv,1524688215532,1524688217529,0.022360680624842644,1.421267032623291,0.008774965070188046,0.015237833373248577
8,fall,1,HR_IMU/subject_02/fall/fall4.csv,1526588373182,1526588375177,0.013453624211251736,1.7492855787277222,0.0030000002589076757,0.009815268218517303
22,non_fall,0,HR_IMU/subject_02/non-fall/zip.csv,1526587490546,1526587492539,0.2893648147583008,238.30535888671875,0.010816654190421104,0.13450542092323303
200,non_fall,0,HR_IMU/subject_18/non-fall/clap.csv,1526047164846,1526047166840,0.09401063621044159,14.237275123596191,0.009110433049499989,0.0179345291107893
91,fall,1,HR_IMU/subject_19/fall/fall3.csv,1525969321174,1525969323187,16.971359252929688,2808.517333984375,0.004582575988024473,0.024186905473470688
129,non_fall,0,HR_IMU/subject_11/non-fall/wash.csv,1524606445826,1524606447830,1.936836838722229,641.6527709960938,0.016401220113039017,0.2957591414451599
70,fall,1,HR_IMU/subject_15/fall/fall4.csv,1524689227892,1524689229893,0.6940914988517761,113.42045593261719,0.0017320509068667889,0.34272825717926025
36,non_fall,0,HR_IMU/subject_04/non-fall/bed.csv,1523639919469,1523639921464,0.8888582587242126,571.7124633789062,0.0832165852189064,0.4875316619873047
63,non_fall,0,HR_IMU/subject_06/non-fall/hair.csv,1525199746900,1525199748886,0.7633472681045532,161.09056091308594,0.055821143090724945,0.3991050124168396
66,fall,1,HR_IMU/subject_14/fall/fall6.csv,1526594155211,1526594157220,3.879222869873047,614.6438598632812,0.0,1.7823638916015625
63,fall,1,HR_IMU/subject_14/fall/fall3.csv,1526593766973,1526593768984,0.02063976787030697,3.7775654792785645,0.0017320509068667889,0.007945029996335506
9,fall,1,HR_IMU/subject_02/fall/fall6.csv,1526588645957,1526588647971,0.027313001453876495,2.6438608169555664,0.012124355882406235,0.018861684948205948
4,fall,1,HR_IMU/subject_01/fall/fall6.csv,1526045791473,1526045793457,0.011357815936207771,2.032240152359009,0.0022360682487487793,0.00809919647872448
31,fall,1,HR_IMU/subject_07/fall/fall6.csv,1524755159714,1524755161714,0.9288729429244995,177.73446655273438,0.005099019501358271,0.02844115160405636
126,non_fall,0,HR_IMU/subject_11/non-fall/stair.csv,1524608063492,1524608065504,0.6776496171951294,281.55224609375,0.04347413033246994,0.3141769468784332
73,fall,1,HR_IMU/subject_16/fall/fall1.csv,1526497426534,1526497428509,0.029017237946391106,2.317326068878174,0.007874008268117905,0.0179290771484375
66,fall,1,HR_IMU/subject_14/fall/fall6.csv,1526594163274,1526594165269,0.01140175387263298,2.7184555530548096,0.0010000000474974513,0.005304101388901472
48,non_fall,0,HR_IMU/subject_05/non-fall/bed.csv,1526597119431,1526597121416,0.45252734422683716,85.12255859375,0.0036055513191968203,0.028255831450223923
51,non_fall,0,HR_IMU/subject_05/non-fall/cloth.csv,1526596423699,1526596425677,1.370432734489441,464.04913330078125,0.0563293881714344,0.7226935029029846
8,fall,1,HR_IMU/subject_02/fall/fall4.csv,1526588370161,1526588372159,0.5997115969657898,170.67527770996094,0.006403123959898949,0.01051178015768528
33,fall,1,HR_IMU/subject_08/fall/fall2.csv,1526591558036,1526591560037,0.025099800899624825,2.930870294570923,0.007280109915882349,0.013953926973044872
93,non_fall,0,HR_IMU/subject_08/non-fall/zip.csv,1526591357869,1526591359883,0.3266236186027527,132.6427459716797,0.006164414342492819,0.02239380031824112
198,non_fall,0,HR_IMU/subject_18/non-fall/bed.csv,1526047484060,1526047486051,6.760704517364502,330.8531799316406,0.011180340312421322,1.1595131158828735
43,fall,1,HR_IMU/subject_10/fall/fall3.csv,1525214432166,1525214434161,0.22447048127651215,11.765203475952148,0.0069282036274671555,0.013859665021300316
20,fall,1,HR_IMU/subject_05/fall/fall1.csv,1526596563947,1526596565930,0.01603122055530548,1.1357816457748413,0.0,0.007334036286920309
64,fall,1,HR_IMU/subject_14/fall/fall4.csv,1526593898755,1526593900756,1.6759155988693237,322.0937805175781,0.004472136497497559,0.010374720208346844
93,fall,1,HR_IMU/subject_19/fall/fall5.csv,1525969651559,1525969653567,19.844064712524414,1132.7532958984375,0.012247448787093163,0.07533072680234909
237,non_fall,0,HR_IMU/subject_21/non-fall/eat.csv,1524675312491,1524675314486,0.5404497981071472,271.5171203613281,0.0421781949698925,0.2908661365509033
12,fall,1,HR_IMU/subject_03/fall/fall3.csv,1524611628411,1524611630407,0.7283982634544373,149.727783203125,0.009273618459701538,0.015557450242340565
27,fall,1,HR_IMU/subject_06/fall/fall6.csv,1525201130460,1525201132471,0.01489966455847025,0.8944272398948669,0.0014142136787995696,0.005840036552399397
46,non_fall,0,HR_IMU/subject_04/non-fall/wash.csv,1523637188605,1523637190594,0.7074213624000549,86.55680084228516,0.01615549623966217,0.283499538898468
63,fall,1,HR_IMU/subject_14/fall/fall3.csv,1526593774026,1526593776027,13.120200157165527,675.01611328125,0.0,1.679943323135376
214,non_fall,0,HR_IMU/subject_19/non-fall/cloth.csv,1525968380698,1525968382692,1.2459899187088013,283.97027587890625,0.05028916150331497,0.3280014991760254
68,fall,1,HR_IMU/subject_15/fall/fall2.csv,1524688214530,1524688216518,0.02293468825519085,1.6431676149368286,0.007280109915882349,0.015165656805038452
14,non_fall,0,HR_IMU/subject_02/non-fall/clap.csv,1526587599241,1526587601232,0.027147743850946426,4.8020830154418945,0.00374165759421885,0.014813348650932312
23,fall,1,HR_IMU/subject_05/fall/fall6.csv,1526597600438,1526597602435,0.012369317002594471,0.5477225184440613,0.0010000000474974513,0.005154146812856197
64,fall,1,HR_IMU/subject_14/fall/fall4.csv,1526593896743,1526593898738,7.310421943664551,1031.95654296875,0.0022360682487487793,2.5629734992980957
37,fall,1,HR_IMU/subject_09/fall/fall2.csv,1525966963715,1525966965712,12.195770263671875,663.9146118164062,0.00412310566753149,1.3209927082061768
65,non_fall,0,HR_IMU/subject_06/non-fall/stair.csv,1525200731196,1525200733173,1.2747865915298462,207.80206298828125,0.07357989251613617,0.548612117767334
89,fall,1,HR_IMU/subject_19/fall/fall1.csv,1525968518076,1525968520083,0.016763055697083473,1.1357816457748413,0.009219544008374214,0.013032639399170876
23,fall,1,HR_IMU/subject_05/fall/fall6.csv,1526597606485,1526597608480,3.2332663536071777,606.5545654296875,0.0010000000474974513,0.84730464220047
33,fall,1,HR_IMU/subject_08/fall/fall2.csv,1526591554023,1526591556004,17.324691772460938,963.9861450195312,0.005656854715198278,0.4338596761226654
15,fall,1,HR_IMU/subject_04/fall/fall1.csv,1523637767008,1523637768988,0.12048236280679703,25.775959014892578,0.0020000000949949026,0.02860255539417267
42,fall,1,HR_IMU/subject_10/fall/fall2.csv,1525213279209,1525213281219,11.588711738586426,1024.5758056640625,0.0074833151884377,0.08432711660861969
224,non_fall,0,HR_IMU/subject_20/non-fall/bed.csv,1526595302847,1526595304827,0.44327640533447266,232.3282470703125,0.02304343692958355,0.0647394210100174
4,fall,1,HR_IMU/subject_01/fall/fall6.csv,1526045779385,1526045781367,0.018574176356196404,1.3601471185684204,0.007874008268117905,0.01398610882461071
7,non_fall,0,HR_IMU/subject_01/non-fall/teeth.csv,1526044418321,1526044420314,0.8773494362831116,360.1015625,0.10186756402254105,0.30259937047958374
34,non_fall,0,HR_IMU/subject_03/non-fall/write.csv,1524610085395,1524610087389,0.8433747887611389,122.64762878417969,0.07946068048477173,0.39519375562667847
62,non_fall,0,HR_IMU/subject_06/non-fall/cloth.csv,1525199813727,1525199815721,3.1756298542022705,505.5105895996094,0.10028459876775742,0.39523205161094666
11,fall,1,HR_IMU/subject_03/fall/fall2.csv,1524607214020,1524607216000,0.020832667127251625,0.0,0.009219544939696789,0.015210861340165138
75,fall,1,HR_IMU/subject_16/fall/fall3.csv,1526498484044,1526498486058,20.072599411010742,1571.5250244140625,0.006403124425560236,0.543781578540802
95,fall,1,HR_IMU/subject_20/fall/fall2.csv,1526595137482,1526595139479,0.021679483354091644,1.2041594982147217,0.008774965070188046,0.01462048850953579
98,fall,1,HR_IMU/subject_20/fall/fall5.csv,1526595767987,1526595769983,0.01574801653623581,3.634556293487549,0.004999999888241291,0.009798360988497734
5,fall,1,HR_IMU/subject_02/fall/fall1.csv,1526587267020,1526587269000,21.796663284301758,1389.4859619140625,0.00374165759421885,0.02627496048808098
192,non_fall,0,HR_IMU/subject_17/non-fall/cloth.csv,1526585075934,1526585077928,1.6368231773376465,367.7828063964844,0.02142428606748581,0.5988690257072449
108,non_fall,0,HR_IMU/subject_10/non-fall/chair.csv,1525213550890,1525213552884,0.2195768803358078,135.67764282226562,0.009899494238197803,0.018710196018218994
67,non_fall,0,HR_IMU/subject_06/non-fall/walk.csv,1525200451461,1525200453455,0.9999974966049194,318.80377197265625,0.20009498298168182,0.6560375094413757
47,non_fall,0,HR_IMU/subject_04/non-fall/zip.csv,1523638018220,1523638020218,0.6199039816856384,108.81774139404297,0.021118711680173874,0.14598698914051056
244,non_fall,0,HR_IMU/subject_21/non-fall/zip.csv,1524675660273,1524675662287,0.3282635807991028,132.5366668701172,0.025337718427181244,0.13867828249931335
53,fall,1,HR_IMU/subject_12/fall/fall3.csv,1524674418010,1524674420021,0.01584297977387905,1.4177446365356445,0.0020000000949949026,0.010430391877889633
65,fall,1,HR_IMU/subject_14/fall/fall5.csv,1526594025793,1526594027802,0.11378049105405807,26.103830337524414,0.00374165759421885,0.02824932336807251
207,non_fall,0,HR_IMU/subject_18/non-fall/walk.csv,1526047385557,1526047387562,1.399221658706665,434.0231018066406,0.5118671655654907,0.8400839567184448
32,fall,1,HR_IMU/subject_08/fall/fall1.csv,1526591195876,1526591197866,0.024617068469524384,2.3194828033447266,0.0,0.006905748508870602
130,non_fall,0,HR_IMU/subject_11/non-fall/write.csv,1524607056555,1524607058548,0.1673409640789032,82.89837646484375,0.006403124425560236,0.053016383200883865
62,non_fall,0,HR_IMU/subject_06/non-fall/cloth.csv,1525199800614,1525199802606,0.9362355470657349,337.6590881347656,0.04090232029557228,0.17570330202579498
231,non_fall,0,HR_IMU/subject_20/non-fall/wash.csv,1526594568344,1526594570327,0.9783174395561218,196.6395263671875,0.11356496065855026,0.5179592967033386
147,non_fall,0,HR_IMU/subject_13/non-fall/cloth.csv,1526589191527,1526589193525,2.3502755165100098,447.37188720703125,0.05761944130063057,0.23238305747509003
14,fall,1,HR_IMU/subject_03/fall/fall6.csv,1524612066883,1524612068880,4.2322096824646,454.9457092285156,0.0036055513191968203,1.881643295288086
73,fall,1,HR_IMU/subject_16/fall/fall1.csv,1526497435583,1526497437559,0.032999999821186066,6.1408467292785645,0.012688578106462955,0.023121559992432594
99,fall,1,HR_IMU/subject_21/fall/fall1.csv,1524675466231,1524675468211,0.02640075795352459,1.8574175834655762,0.005385165102779865,0.013680818490684032
188,non_fall,0,HR_IMU/subject_16/non-fall/zip.csv,1526497564556,1526497566530,1.3046984672546387,391.1448669433594,0.04549725353717804,0.4893059730529785
91,fall,1,HR_IMU/subject_19/fall/fall3.csv,1525969320167,1525969322179,16.971359252929688,2808.517333984375,0.0022360682487487793,0.5776617527008057
80,non_fall,0,HR_IMU/subject_07/non-fall/write.csv,1524753944033,1524753946050,0.36583876609802246,44.95208740234375,0.020784609019756317,0.17933031916618347
132,non_fall,0,HR_IMU/subject_12/non-fall/bed.csv,1524674209948,1524674211940,0.43316739797592163,158.7028045654297,0.03916631266474724,0.25035616755485535
28,fall,1,HR_IMU/subject_07/fall/fall1.csv,1524753789372,1524753791370,0.017916474491357803,2.9580399990081787,0.0,0.005976264830678701
49,fall,1,HR_IMU/subject_11/fall/fall5.csv,1524608610276,1524608612272,0.012083045206964016,1.3304133415222168,0.0022360682487487793,0.006223316304385662
16,fall,1,HR_IMU/subject_04/fall/fall2.csv,1523638265441,1523638267449,0.016552945598959923,3.4073450565338135,0.0010000000474974513,0.008436228148639202
44,fall,1,HR_IMU/subject_10/fall/fall5.csv,1525214227265,1525214229239,0.023430747911334038,1.9235384464263916,0.012041594833135605,0.01865563914179802
33,fall,1,HR_IMU/subject_08/fall/fall2.csv,1526591557031,1526591559042,0.043726421892642975,10.439349174499512,0.005477225407958031,0.0148915471509099
40,fall,1,HR_IMU/subject_09/fall/fall6.csv,1525967917019,1525967919011,0.7434245347976685,162.26675415039062,0.005385164637118578,0.009828301146626472
76,fall,1,HR_IMU/subject_16/fall/fall4.csv,1526498661431,1526498663427,0.022090721875429153,1.0816653966903687,0.008544004522264004,0.015860920771956444
74,non_fall,0,HR_IMU/subject_07/non-fall/hair.csv,1524753567455,1524753569444,0.8716444373130798,105.04237365722656,0.06861487030982971,0.2911459505558014
