heart,z,y,x,w,droll,dpitch,dyaw,ax,ay,az,time_1,time_2,time_3,time_4,time_5,time_6
0,0.7935,-0.072,-0.2581,0.5463,-23.2,39.4,-2.2,0.205,-0.216,0.007,2018,4,24,22,47,49.756
0,0.7958,-0.0779,-0.2548,0.5436,-17,36.9,-15.9,0.238,-0.198,0.038,2018,4,24,22,47,49.774
0,0.7994,-0.0824,-0.2516,0.5392,-12.2,34.2,-29.7,0.252,-0.174,0.126,2018,4,24,22,47,49.796
0,0.8039,-0.0838,-0.2487,0.5335,7.5,26.1,-39.1,0.193,-0.09,0.249,2018,4,24,22,47,49.814
0,0.809,-0.0804,-0.245,0.528,25.3,12,-42.8,0.129,0.034,0.298,2018,4,24,22,47,49.832
0,0.8136,-0.0745,-0.2423,0.5231,26.1,-4.6,-41.5,0.06,0.14,0.306,2018,4,24,22,47,49.855
0,0.8168,-0.0689,-0.243,0.5185,12,-21.3,-35.8,0.001,0.213,0.286,2018,4,24,22,47,49.873
0,0.8184,-0.0641,-0.2469,0.5147,2.1,-34.3,-26,-0.053,0.227,0.211,2018,4,24,22,47,49.897
0,0.8185,-0.0598,-0.2528,0.5122,-3.1,-42.9,-15.5,-0.106,0.199,0.127,2018,4,24,22,47,49.915
0,0.8175,-0.056,-0.2597,0.5109,-5.9,-45.6,-7,-0.141,0.163,0.025,2018,4,24,22,47,49.938
0,0.8157,-0.0529,-0.2667,0.5104,-7.3,-42.6,-1.1,-0.156,0.114,-0.061,2018,4,24,22,47,49.974
0,0.8137,-0.0503,-0.2723,0.5109,-1.2,-34.8,4,-0.167,0.079,-0.124,2018,4,24,22,47,49.997
0,0.8119,-0.0481,-0.2754,0.5124,4.9,-24.5,7.9,-0.139,0.062,-0.164,2018,4,24,22,47,50.001
0,0.8101,-0.0466,-0.2775,0.5143,4,-14.4,10.4,-0.089,0.024,-0.178,2018,4,24,22,47,50.014
0,0.8084,-0.0463,-0.2789,0.5161,2.1,-6,11.9,-0.063,-0.008,-0.164,2018,4,24,22,47,50.051
0,0.807,-0.0469,-0.2794,0.5181,3.7,0.5,12.4,-0.036,-0.012,-0.146,2018,4,24,22,47,50.074
0,0.8057,-0.0479,-0.2796,0.5198,-1.9,5,12.2,0.011,-0.022,-0.151,2018,4,24,22,47,50.079
0,0.8046,-0.05,-0.2802,0.5209,-6.9,7.8,11.8,0.05,-0.034,-0.122,2018,4,24,22,47,50.113
0,0.8036,-0.0523,-0.2807,0.522,-3.1,7.9,10.8,0.069,-0.063,-0.089,2018,4,24,22,47,50.137
0,0.8028,-0.0537,-0.2809,0.523,-1.7,6.8,8.8,0.086,-0.04,-0.058,2018,4,24,22,47,50.141
1023,0.8023,-0.0553,-0.2811,0.5236,-11.5,4,6,0.157,-0.071,-0.065,2018,4,24,22,47,50.159
1023,0.8018,-0.0585,-0.2825,0.5231,-27.3,0.6,1.6,0.214,-0.135,-0.083,2018,4,24,22,47,50.175
1023,0.8017,-0.063,-0.2857,0.5212,-36.4,-1.1,-7.2,0.181,-0.241,-0.072,2018,4,24,22,47,50.198
1023,0.8025,-0.0673,-0.2892,0.5173,-36.4,0.3,-21.3,0.129,-0.273,-0.107,2018,4,24,22,47,50.236
1023,0.805,-0.071,-0.2924,0.5112,-35.3,6.2,-38.5,0.106,-0.271,-0.152,2018,4,24,22,47,50.26
1023,0.8092,-0.0744,-0.2944,0.5028,-29.7,16.1,-53,0.047,-0.166,-0.093,2018,4,24,22,47,50.264
1023,0.8149,-0.0766,-0.2944,0.4933,-10,22.8,-61.6,-0.031,-0.067,0.007,2018,4,24,22,47,50.275
1023,0.8215,-0.0754,-0.2912,0.4843,7.8,23.4,-60.5,-0.103,0.136,0.065,2018,4,24,22,47,50.312
1023,0.8273,-0.0733,-0.2884,0.4763,3,17.2,-51.1,-0.175,0.277,0.128,2018,4,24,22,47,50.335
1023,0.8314,-0.0728,-0.2876,0.4697,-11.9,7,-35.6,-0.215,0.353,0.176,2018,4,24,22,47,50.34
1023,0.8335,-0.0739,-0.2889,0.465,-16.5,-2.3,-18.3,-0.232,0.335,0.189,2018,4,24,22,47,50.358
1023,0.8337,-0.0751,-0.2911,0.463,-12,-8.9,-1.1,-0.216,0.318,0.157,2018,4,24,22,47,50.381
1023,0.8325,-0.0758,-0.2933,0.4637,-5.2,-12.5,13.5,-0.198,0.271,0.136,2018,4,24,22,47,50.4
0,0.8302,-0.076,-0.2951,0.4667,0.6,-13,25.2,-0.181,0.212,0.08,2018,4,24,22,47,50.417
0,0.8271,-0.0761,-0.2963,0.4713,5.1,-11.7,32.8,-0.169,0.119,0.051,2018,4,24,22,47,50.44
0,0.8238,-0.0759,-0.2966,0.477,10.4,-9.1,37.6,-0.124,0.059,0.047,2018,4,24,22,47,50.477
0,0.8203,-0.0757,-0.2956,0.4836,12.8,-7.6,41.1,-0.085,0.016,0.014,2018,4,24,22,47,50.5
0,0.8165,-0.0757,-0.2944,0.4906,15.9,-6.3,42.6,-0.056,-0.041,-0.025,2018,4,24,22,47,50.503
0,0.8126,-0.0757,-0.2934,0.4976,14.9,-4.5,41.8,-0.013,-0.048,-0.052,2018,4,24,22,47,50.52
0,0.8088,-0.0764,-0.2932,0.5038,6.3,-2.7,38,0.058,-0.069,-0.079,2018,4,24,22,47,50.555
0,0.8055,-0.0781,-0.2933,0.5087,-6.3,-0.9,32.4,0.113,-0.101,-0.114,2018,4,24,22,47,50.578
0,0.8029,-0.081,-0.2937,0.5122,-11.4,1.9,25,0.141,-0.138,-0.148,2018,4,24,22,47,50.581
0,0.8011,-0.0838,-0.2936,0.5146,-5.8,7,15.7,0.171,-0.153,-0.197,2018,4,24,22,47,50.618
0,0.8007,-0.0857,-0.2924,0.5157,-2.3,13.3,5.5,0.208,-0.137,-0.228,2018,4,24,22,47,50.618
0,0.8014,-0.0878,-0.2904,0.5153,-6.4,19.1,-2.9,0.213,-0.122,-0.217,2018,4,24,22,47,50.641
0,0.803,-0.0908,-0.2883,0.5135,-12.6,24.4,-11.1,0.172,-0.114,-0.187,2018,4,24,22,47,50.678
0,0.8055,-0.0943,-0.286,0.5103,-12.7,28.4,-18.4,0.11,-0.105,-0.114,2018,4,24,22,47,50.7
0,0.8085,-0.0974,-0.2836,0.5062,-7.3,30.3,-23.1,0.05,-0.051,-0.043,2018,4,24,22,47,50.705
0,0.812,-0.0997,-0.2807,0.5017,-6.5,29.2,-25.6,0.006,0.026,0.019,2018,4,24,22,47,50.724
0,0.8156,-0.1015,-0.2773,0.4973,-6.4,25.3,-24.8,-0.034,0.065,0.09,2018,4,24,22,47,50.741
0,0.8188,-0.1026,-0.2744,0.4936,0,19,-20.3,-0.054,0.097,0.154,2018,4,24,22,47,50.758
0,0.821,-0.1029,-0.2724,0.4909,-0.6,11.7,-15.4,-0.057,0.134,0.188,2018,4,24,22,47,50.781
0,0.8224,-0.1037,-0.272,0.4886,-8.8,3.9,-11.4,-0.021,0.123,0.211,2018,4,24,22,47,50.799
0,0.8231,-0.1046,-0.2729,0.4867,-7.3,-2.5,-8.7,0.002,0.079,0.211,2018,4,24,22,47,50.823
0,0.8236,-0.1039,-0.2738,0.4855,1,-7.8,-8.3,0.034,0.053,0.201,2018,4,24,22,47,50.84
0,0.8244,-0.101,-0.2744,0.4845,5.4,-11,-10.6,0.1,0.061,0.181,2018,4,24,22,47,50.861
0,0.8253,-0.0974,-0.2757,0.483,8.2,-13.7,-13.9,0.12,0.019,0.175,2018,4,24,22,47,50.899
0,0.8262,-0.0925,-0.2769,0.4816,20.3,-16.8,-17.2,0.112,-0.014,0.163,2018,4,24,22,47,50.921
0,0.8275,-0.0857,-0.278,0.48,27.7,-20.3,-22.7,0.143,-0.017,0.157,2018,4,24,22,47,50.923
0,0.8291,-0.0779,-0.2797,0.4776,26.8,-24.2,-29.3,0.165,-0.042,0.143,2018,4,24,22,47,50.957
0,0.8308,-0.0698,-0.2821,0.4745,28.2,-28.8,-34.6,0.12,-0.065,0.117,2018,4,24,22,47,50.98
0,0.8326,-0.0608,-0.2848,0.471,34.9,-33.5,-38.1,0.066,-0.067,0.078,2018,4,24,22,47,50.984
0,0.8343,-0.0507,-0.2877,0.4675,36.9,-37.9,-40,0.014,-0.036,0.017,2018,4,24,22,47,51.001
1023,0.836,-0.0408,-0.291,0.4633,31.4,-39.5,-40.5,-0.039,-0.009,-0.07,2018,4,24,22,47,51.024
1023,0.8374,-0.0321,-0.2947,0.459,25.7,-37.3,-38.3,-0.097,0.013,-0.143,2018,4,24,22,47,51.04
1023,0.8384,-0.0244,-0.298,0.4555,24.3,-32.6,-33.4,-0.155,0.041,-0.2,2018,4,24,22,47,51.063
1023,0.8393,-0.0175,-0.3002,0.4528,21.7,-26.2,-26.4,-0.203,0.089,-0.251,2018,4,24,22,47,51.082
1023,0.8399,-0.0124,-0.3014,0.451,13.5,-18.1,-18,-0.259,0.108,-0.311,2018,4,24,22,47,51.106
1023,0.8404,-0.01,-0.3017,0.4499,4.4,-7.4,-8.7,-0.302,0.114,-0.343,2018,4,24,22,47,51.122
1023,0.8407,-0.0099,-0.3019,0.4493,-4.6,5,1.2,-0.338,0.089,-0.371,2018,4,24,22,47,51.145
1023,0.8408,-0.0123,-0.3007,0.4499,-9.6,19,11.4,-0.365,0.056,-0.368,2018,4,24,22,47,51.164
1023,0.8406,-0.017,-0.2977,0.4519,-15.1,33.1,20.4,-0.389,0.026,-0.367,2018,4,24,22,47,51.187
1023,0.8407,-0.0242,-0.2932,0.4544,-23.7,46.7,27.7,-0.384,0.017,-0.34,2018,4,24,22,47,51.205
1023,0.8409,-0.0343,-0.2875,0.4572,-31,59.3,34.4,-0.327,0.001,-0.275,2018,4,24,22,47,51.228
1023,0.8409,-0.0458,-0.2801,0.4607,-27.7,69,41.9,-0.232,-0.003,-0.182,2018,4,24,22,47,51.243
0,0.8407,-0.0582,-0.271,0.465,-28.4,74.2,48,-0.118,0.016,-0.08,2018,4,24,22,47,51.262
0,0.8398,-0.0715,-0.2616,0.4702,-33.5,74.5,52.5,0.008,0.011,0.054,2018,4,24,22,47,51.286
0,0.8382,-0.0844,-0.2533,0.4754,-35.7,68.1,53.2,0.147,-0.03,0.202,2018,4,24,22,47,51.303
0,0.8362,-0.0963,-0.2468,0.4801,-35,56.8,48.3,0.244,-0.116,0.307,2018,4,24,22,47,51.324
0,0.8341,-0.1066,-0.2421,0.4839,-30.6,42.7,37.9,0.266,-0.155,0.405,2018,4,24,22,47,51.36
0,0.8325,-0.1138,-0.2391,0.4865,-16.4,26.9,25,0.269,-0.185,0.415,2018,4,24,22,47,51.384
0,0.8316,-0.1164,-0.2371,0.4883,2.1,12.2,11.9,0.25,-0.137,0.377,2018,4,24,22,47,51.389
0,0.8316,-0.1154,-0.2361,0.489,6.5,0.1,0.2,0.216,-0.071,0.307,2018,4,24,22,47,51.405
0,0.832,-0.1138,-0.237,0.4883,-2.5,-8,-9.6,0.186,-0.016,0.193,2018,4,24,22,47,51.428
0,0.8328,-0.1124,-0.2399,0.4859,-7.6,-11.3,-18.3,0.148,-0.008,0.096,2018,4,24,22,47,51.445
0,0.8341,-0.1102,-0.2429,0.4826,3.2,-10.3,-23.6,0.13,0.011,0.038,2018,4,24,22,47,51.463
0,0.8361,-0.1061,-0.244,0.4795,19.9,-7.6,-26.4,0.155,0.035,0.012,2018,4,24,22,47,51.485
0,0.8386,-0.1008,-0.2435,0.4766,25.8,-6.7,-28.1,0.147,0.104,0.052,2018,4,24,22,47,51.504
0,0.841,-0.0953,-0.2429,0.4737,25.4,-8.6,-27,0.072,0.116,0.094,2018,4,24,22,47,51.528
0,0.8432,-0.0889,-0.2425,0.4713,28.5,-14.2,-22.8,-0.073,0.096,0.134,2018,4,24,22,47,51.545
0,0.8445,-0.0818,-0.2427,0.4703,36.5,-20.9,-13.9,-0.148,0.134,0.095,2018,4,24,22,47,51.568
0,0.8446,-0.0742,-0.2435,0.4709,32.1,-27,-2.9,-0.213,0.182,0.042,2018,4,24,22,47,51.587
0,0.8434,-0.068,-0.2456,0.4729,20.9,-30.7,9.6,-0.255,0.173,-0.035,2018,4,24,22,47,51.625
0,0.8409,-0.0638,-0.2486,0.4763,12.9,-30.3,21,-0.285,0.097,-0.09,2018,4,24,22,47,51.648
0,0.8376,-0.0608,-0.2515,0.481,10.6,-27,30.6,-0.293,0.066,-0.138,2018,4,24,22,47,51.653
0,0.8337,-0.059,-0.254,0.4866,7.3,-21.3,37.4,-0.275,0.037,-0.194,2018,4,24,22,47,51.667
0,0.8296,-0.0586,-0.2557,0.4928,0.6,-12.9,41.7,-0.247,0.006,-0.244,2018,4,24,22,47,51.685
0,0.8255,-0.0608,-0.2569,0.4988,-13.4,-3.1,43.3,-0.187,-0.034,-0.265,2018,4,24,22,47,51.706
0,0.8216,-0.0662,-0.258,0.5039,-30.6,7.8,42.7,-0.099,-0.073,-0.271,2018,4,24,22,47,51.724
0,0.818,-0.0748,-0.259,0.508,-43.7,18.8,40.9,-0.04,-0.123,-0.267,2018,4,24,22,47,51.746
0,0.8149,-0.085,-0.2589,0.5113,-42.6,28.4,38.2,0.034,-0.189,-0.278,2018,4,24,22,47,51.765
0,0.8126,-0.0952,-0.2572,0.5141,-38.3,36.4,33.1,0.157,-0.22,-0.251,2018,4,24,22,47,51.789
1023,0.811,-0.1056,-0.2548,0.5158,-42.1,40.7,25.1,0.228,-0.213,-0.17,2018,4,24,22,47,51.806
1023,0.8103,-0.1168,-0.2526,0.5156,-49.4,42.6,12.1,0.276,-0.208,-0.101,2018,4,24,22,47,51.829
1023,0.8108,-0.1279,-0.2511,0.5129,-50,42.7,-5.4,0.308,-0.246,-0.001,2018,4,24,22,47,51.847
1023,0.8129,-0.1374,-0.2497,0.5078,-40.4,38.6,-22.5,0.327,-0.217,0.129,2018,4,24,22,47,51.87
1023,0.8164,-0.1432,-0.248,0.5013,-16.4,31.4,-37.8,0.298,-0.167,0.224,2018,4,24,22,47,51.908
1023,0.8213,-0.1441,-0.2456,0.4942,6.7,21.6,-48.9,0.235,-0.022,0.307,2018,4,24,22,47,51.908
1023,0.8268,-0.1413,-0.2437,0.4868,17.1,8.6,-54.8,0.139,0.092,0.369,2018,4,24,22,47,51.931
1023,0.8319,-0.1363,-0.2433,0.4797,19.8,-6.8,-53.7,0.049,0.154,0.361,2018,4,24,22,47,51.948
1023,0.8359,-0.1299,-0.245,0.4734,18.9,-22.7,-47.7,-0.049,0.219,0.351,2018,4,24,22,47,51.966
1023,0.8384,-0.1235,-0.2493,0.4685,9.4,-37.3,-37.5,-0.126,0.261,0.282,2018,4,24,22,47,51.989
1023,0.8391,-0.1176,-0.2558,0.4652,5.7,-49.4,-23.9,-0.205,0.216,0.21,2018,4,24,22,47,52.023
1023,0.8381,-0.1116,-0.2636,0.4642,4.9,-57,-9,-0.261,0.24,0.133,2018,4,24,22,47,52.045
0,0.8355,-0.1064,-0.2719,0.4653,1.5,-58.2,5.4,-0.295,0.194,-0.008,2018,4,24,22,47,52.05
0,0.8319,-0.1023,-0.2797,0.468,-0.3,-51.8,16.7,-0.319,0.162,-0.098,2018,4,24,22,47,52.084
0,0.8279,-0.0999,-0.2861,0.4718,-4.6,-39.9,24.7,-0.318,0.106,-0.181,2018,4,24,22,47,52.106
0,0.8239,-0.0999,-0.2907,0.4759,-9.3,-21.3,29.4,-0.203,0.051,-0.291,2018,4,24,22,47,52.109
0,0.8207,-0.1017,-0.2923,0.48,-5.4,-0.1,31.2,-0.126,-0.037,-0.314,2018,4,24,22,47,52.147
0,0.8187,-0.1046,-0.2903,0.4841,-1.2,21.5,29.1,0.02,-0.083,-0.317,2018,4,24,22,47,52.168
0,0.818,-0.1089,-0.2858,0.487,-5.4,36.6,21.6,0.093,-0.096,-0.231,2018,4,24,22,47,52.173
0,0.8185,-0.1137,-0.2801,0.4884,0.9,42.3,11.9,0.091,-0.205,-0.061,2018,4,24,22,47,52.191
0,0.82,-0.1162,-0.2734,0.4891,19.2,37.7,2.9,0.068,-0.196,0.062,2018,4,24,22,47,52.209
0,0.8219,-0.1159,-0.2673,0.4894,25,25.5,-3.7,0.071,-0.105,0.12,2018,4,24,22,47,52.232
0,0.8237,-0.1139,-0.263,0.4892,16.2,10.7,-6.4,0.07,-0.001,0.149,2018,4,24,22,47,52.25
0,0.8247,-0.1118,-0.2616,0.4886,2.4,-3.2,-4.9,0.053,0.061,0.135,2018,4,24,22,47,52.274
0,0.8249,-0.1101,-0.2625,0.4882,0.3,-12.8,-1.6,0.028,0.068,0.081,2018,4,24,22,47,52.291
0,0.8244,-0.1076,-0.2642,0.4886,3.2,-18.5,1.8,0.017,0.069,0.057,2018,4,24,22,47,52.31
0,0.8235,-0.1048,-0.2665,0.4895,1.2,-20.1,3.6,0.047,0.083,0.034,2018,4,24,22,47,52.333
0,0.8225,-0.1028,-0.2694,0.49,-3.7,-18.1,1.5,0.047,0.026,0.013,2018,4,24,22,47,52.351
0,0.8218,-0.1016,-0.2722,0.49,-1.4,-13.6,-2.6,0.033,-0.002,-0.001,2018,4,24,22,47,52.374
0,0.8217,-0.1001,-0.2739,0.4895,6.5,-8.6,-6.6,0.026,-0.031,-0.01,2018,4,24,22,47,52.39
0,0.8222,-0.0975,-0.2745,0.4889,13.4,-5.2,-8.7,0.07,-0.016,0.013,2018,4,24,22,47,52.408
0,0.823,-0.0942,-0.2746,0.4881,17.3,-5,-11.6,0.081,-0.024,0.056,2018,4,24,22,47,52.431
0,0.8242,-0.0897,-0.2742,0.4871,26.6,-6.6,-15.8,0.114,-0.056,0.111,2018,4,24,22,47,52.45
0,0.826,-0.0827,-0.2732,0.4859,36,-11.2,-21.7,0.155,0,0.178,2018,4,24,22,47,52.472
0,0.828,-0.0741,-0.2729,0.484,36.7,-19.1,-27.3,0.16,-0.019,0.21,2018,4,24,22,47,52.51
0,0.8299,-0.0647,-0.2736,0.4817,39.2,-27.9,-30.5,0.115,-0.048,0.22,2018,4,24,22,47,52.534
0,0.8315,-0.0541,-0.275,0.4795,45.4,-36.7,-33.3,0.082,-0.069,0.177,2018,4,24,22,47,52.538
0,0.8329,-0.0425,-0.2773,0.4769,44.8,-42.4,-37.8,0.029,-0.063,0.09,2018,4,24,22,47,52.552
0,0.8342,-0.0312,-0.2804,0.4736,39.8,-44.5,-40.3,-0.031,-0.049,0.002,2018,4,24,22,47,52.575
0,0.8354,-0.0208,-0.2839,0.47,35.1,-42.8,-39.4,-0.084,-0.028,-0.087,2018,4,24,22,47,52.591
0,0.8368,-0.0117,-0.2871,0.4659,28.9,-37.9,-36.5,-0.13,0.022,-0.153,2018,4,24,22,47,52.609
1023,0.8379,-0.0046,-0.29,0.4622,19.7,-31.2,-31.9,-0.171,0.01,-0.205,2018,4,24,22,47,52.631
1023,0.8388,0.0008,-0.2922,0.4592,20.7,-22.6,-23.6,-0.203,0.047,-0.248,2018,4,24,22,47,52.668
1023,0.8394,0.0058,-0.2924,0.4579,18.4,-14,-13.6,-0.237,0.108,-0.273,2018,4,24,22,47,52.692
1023,0.8398,0.0093,-0.2913,0.4579,15.9,-5.1,-2.2,-0.266,0.124,-0.285,2018,4,24,22,47,52.696
1023,0.8392,0.0115,-0.29,0.4596,17.5,3,12.4,-0.298,0.135,-0.273,2018,4,24,22,47,52.714
1023,0.8378,0.0128,-0.2876,0.4638,20.3,9.9,28,-0.318,0.149,-0.267,2018,4,24,22,47,52.731
1023,0.8353,0.0131,-0.2839,0.4705,24.2,16.6,44.8,-0.348,0.128,-0.254,2018,4,24,22,47,52.756
1023,0.8319,0.0129,-0.2788,0.4795,30.9,22.9,59.7,-0.371,0.112,-0.21,2018,4,24,22,47,52.773
1023,0.8274,0.0117,-0.2727,0.4907,24.2,28.7,71.9,-0.348,0.142,-0.171,2018,4,24,22,47,52.796
1023,0.8222,0.0075,-0.267,0.5024,7.6,33.6,80.4,-0.289,0.077,-0.085,2018,4,24,22,47,52.814
1023,0.8163,0.0017,-0.2614,0.515,12.5,35.7,88.9,-0.256,0.002,0.022,2018,4,24,22,47,52.837
1023,0.8096,-0.0026,-0.2541,0.529,30.3,37.3,93.2,-0.146,-0.007,0.045,2018,4,24,22,47,52.874
1023,0.8028,-0.0063,-0.2448,0.5435,24,41.5,92.2,-0.009,0.051,0.036,2018,4,24,22,47,52.899
0,0.796,-0.0126,-0.2382,0.5562,-8.9,42,87.3,0.15,-0.039,0.088,2018,4,24,22,47,52.902
0,0.7893,-0.0231,-0.236,0.5663,-36.1,36.4,77.8,0.235,-0.203,0.223,2018,4,24,22,47,52.914
0,0.7834,-0.0344,-0.2354,0.574,-37,26.6,60.2,0.276,-0.336,0.337,2018,4,24,22,47,52.932
0,0.7792,-0.0426,-0.2354,0.5792,-21.1,14.3,37.5,0.31,-0.396,0.314,2018,4,24,22,47,52.956
0,0.7769,-0.0457,-0.2352,0.5821,-2,0.6,13.3,0.333,-0.366,0.286,2018,4,24,22,47,52.993
0,0.7765,-0.0445,-0.2356,0.5826,8.7,-13.3,-8.4,0.295,-0.293,0.293,2018,4,24,22,47,53.016
0,0.7774,-0.0404,-0.2379,0.5807,10.1,-26.2,-25,0.232,-0.209,0.223,2018,4,24,22,47,53.021
0,0.7791,-0.0344,-0.2425,0.5769,10.4,-36.7,-35.3,0.153,-0.109,0.106,2018,4,24,22,47,53.036
0,0.7812,-0.0272,-0.248,0.5721,7.6,-43.5,-41.7,0.068,-0.023,0.006,2018,4,24,22,47,53.058
0,0.7835,-0.0202,-0.2545,0.5664,-2.7,-46.6,-43.6,0,0.031,-0.081,2018,4,24,22,47,53.076
0,0.7857,-0.0147,-0.262,0.5601,-15.6,-45.2,-42.5,-0.046,0.074,-0.146,2018,4,24,22,47,53.099
0,0.7876,-0.0115,-0.2703,0.5534,-29,-39.3,-38.9,-0.076,0.085,-0.214,2018,4,24,22,47,53.115
0,0.7893,-0.0109,-0.2788,0.5467,-37.9,-29,-33.4,-0.089,0.085,-0.286,2018,4,24,22,47,53.134
0,0.7909,-0.0128,-0.2866,0.5404,-40.3,-15.7,-27.5,-0.102,0.048,-0.336,2018,4,24,22,47,53.153
0,0.7927,-0.0161,-0.2913,0.5352,-33.2,-0.4,-21.3,-0.104,0.056,-0.372,2018,4,24,22,47,53.192
0,0.7946,-0.0196,-0.2928,0.5313,-21.4,14.7,-14.8,-0.124,0.064,-0.361,2018,4,24,22,47,53.216
0,0.7966,-0.0238,-0.292,0.5286,-17.6,29.3,-8.5,-0.132,0.083,-0.32,2018,4,24,22,47,53.22
0,0.7986,-0.0304,-0.2894,0.5266,-26.4,42.8,-2.5,-0.158,0.047,-0.271,2018,4,24,22,47,53.238
0,0.8009,-0.0397,-0.2853,0.5249,-32.7,56.2,2.1,-0.189,-0.012,-0.211,2018,4,24,22,47,53.275
0,0.8035,-0.0498,-0.2792,0.5233,-24.4,68.9,3.5,-0.215,-0.039,-0.157,2018,4,24,22,47,53.298
0,0.8066,-0.0591,-0.2704,0.5222,-10.6,78,1.9,-0.193,-0.042,-0.125,2018,4,24,22,47,53.303
0,0.8104,-0.067,-0.2591,0.5211,2.9,83.4,-2.6,-0.129,-0.029,0.034,2018,4,24,22,47,53.315
0,0.8146,-0.0731,-0.2454,0.5203,20.7,80.4,-3.1,-0.019,0.015,0.235,2018,4,24,22,47,53.353
0,0.8183,-0.0753,-0.2318,0.5205,37.3,66.3,0.1,0.081,0.087,0.398,2018,4,24,22,47,53.377
0,0.8208,-0.075,-0.2204,0.5215,33.6,44.3,2.4,0.17,0.141,0.559,2018,4,24,22,47,53.382
0,0.8221,-0.0749,-0.2142,0.5221,6.8,17.5,-0.5,0.251,0.123,0.664,2018,4,24,22,47,53.399
0,0.8225,-0.0755,-0.2143,0.5212,-9,-11,-8.3,0.267,-0.004,0.672,2018,4,24,22,47,53.416
0,0.8226,-0.0736,-0.2185,0.5195,0.2,-36.2,-16.9,0.303,-0.062,0.568,2018,4,24,22,47,53.439
1023,0.8231,-0.0663,-0.2248,0.5172,21.5,-54,-27.7,0.311,-0.103,0.449,2018,4,24,22,47,53.477
1023,0.8242,-0.0538,-0.2314,0.5139,42.9,-65,-40.9,0.252,-0.073,0.365,2018,4,24,22,47,53.499
1023,0.826,-0.0378,-0.2373,0.5096,58.9,-71.2,-51.2,0.133,-0.07,0.233,2018,4,24,22,47,53.504
1023,0.8281,-0.0198,-0.2426,0.5049,66.5,-72.9,-55.2,0.036,-0.032,0.068,2018,4,24,22,47,53.52
1023,0.8299,-0.0019,-0.2474,0.4998,61.6,-71.7,-54.8,-0.05,-0.01,-0.035,2018,4,24,22,47,53.541
