subject_id,activity_id,trial_id,is_fall,time,WRST_ACC_X,WRST_ACC_Y,WRST_ACC_Z,WRST_ANG_X,WRST_ANG_Y,WRST_ANG_Z,WRST_LUMINOSITY
01,06,01,0,24-May-2018 12:14:22,-0.9737,-0.383425,-0.0443,114.421,20.305,-31.4025,676.771
01,06,01,0,24-May-2018 12:14:22,-0.9737,-0.383425,-0.0443,114.421,20.305,-31.4025,676.771
01,06,01,0,24-May-2018 12:14:23,-0.83965,-0.4973,0.0187666666666667,32.881,-10.366,-7.561,13.372
01,06,01,0,24-May-2018 12:14:23,-0.83965,-0.4973,0.0187666666666667,32.881,-10.366,-7.561,13.372
01,06,01,0,24-May-2018 12:14:23,-0.83965,-0.4973,0.0187666666666667,32.881,-10.366,-7.561,13.372
01,06,01,0,24-May-2018 12:14:23,-0.83965,-0.4973,0.0187666666666667,32.881,-10.366,-7.561,13.372
01,06,01,0,24-May-2018 12:14:24,-0.7684,-0.572533333333333,0.0457666666666667,5.0305,-0.762,-1.814,11.097
01,06,01,0,24-May-2018 12:14:24,-0.7684,-0.572533333333333,0.0457666666666667,5.0305,-0.762,-1.814,11.097
01,06,01,0,24-May-2018 12:14:24,-0.7684,-0.572533333333333,0.0457666666666667,5.0305,-0.762,-1.814,11.097
01,06,01,0,24-May-2018 12:14:24,-0.7684,-0.572533333333333,0.0457666666666667,5.0305,-0.762,-1.814,11.097
01,06,01,0,24-May-2018 12:14:25,-0.76176,-0.59044,0.03396,-7.78757142857143,-4.47728571428571,-3.53671428571429,11.4665
01,06,01,0,24-May-2018 12:14:25,-0.76176,-0.59044,0.03396,-7.78757142857143,-4.47728571428571,-3.53671428571429,11.4665
01,06,01,0,24-May-2018 12:14:25,-0.76176,-0.59044,0.03396,-7.78757142857143,-4.47728571428571,-3.53671428571429,11.4665
01,06,01,0,24-May-2018 12:14:25,-0.76176,-0.59044,0.03396,-7.78757142857143,-4.47728571428571,-3.53671428571429,11.4665
01,06,01,0,24-May-2018 12:14:26,-0.768333333333333,-0.5893,0.0671333333333333,-59.0226,-10.4024,20.2804,8.942
01,06,01,0,24-May-2018 12:14:26,-0.768333333333333,-0.5893,0.0671333333333333,-59.0226,-10.4024,20.2804,8.942
01,06,01,0,24-May-2018 12:14:26,-0.768333333333333,-0.5893,0.0671333333333333,-59.0226,-10.4024,20.2804,8.942
01,06,01,0,24-May-2018 12:14:26,-0.768333333333333,-0.5893,0.0671333333333333,-59.0226,-10.4024,20.2804,8.942
01,06,01,0,24-May-2018 12:14:27,-0.864,-0.3517,-0.26762,-25.7113333333333,3.31266666666667,2.58133333333333,118.4595
01,06,01,0,24-May-2018 12:14:27,-0.864,-0.3517,-0.26762,-25.7113333333333,3.31266666666667,2.58133333333333,118.4595
01,06,01,0,24-May-2018 12:14:27,-0.864,-0.3517,-0.26762,-25.7113333333333,3.31266666666667,2.58133333333333,118.4595
01,06,01,0,24-May-2018 12:14:27,-0.864,-0.3517,-0.26762,-25.7113333333333,3.31266666666667,2.58133333333333,118.4595
01,06,01,0,24-May-2018 12:14:28,-0.7971,-0.5389,-0.08876,39.4818333333333,1.7785,-2.53033333333333,11.454
01,06,01,0,24-May-2018 12:14:28,-0.7971,-0.5389,-0.08876,39.4818333333333,1.7785,-2.53033333333333,11.454
01,06,01,0,24-May-2018 12:14:28,-0.7971,-0.5389,-0.08876,39.4818333333333,1.7785,-2.53033333333333,11.454
01,06,01,0,24-May-2018 12:14:28,-0.7971,-0.5389,-0.08876,39.4818333333333,1.7785,-2.53033333333333,11.454
01,06,01,0,24-May-2018 12:14:29,-0.773966666666667,-0.560233333333333,0.00258333333333333,1.1464,12.3904,-2.878,10.714
01,06,01,0,24-May-2018 12:14:29,-0.773966666666667,-0.560233333333333,0.00258333333333333,1.1464,12.3904,-2.878,10.714
01,06,01,0,24-May-2018 12:14:29,-0.773966666666667,-0.560233333333333,0.00258333333333333,1.1464,12.3904,-2.878,10.714
01,06,01,0,24-May-2018 12:14:29,-0.773966666666667,-0.560233333333333,0.00258333333333333,1.1464,12.3904,-2.878,10.714
01,06,01,0,24-May-2018 12:14:30,-0.75435,-0.610983333333333,-0.132183333333333,37.934625,26.63875,11.836875,9.077
01,06,01,0,24-May-2018 12:14:30,-0.75435,-0.610983333333333,-0.132183333333333,37.934625,26.63875,11.836875,9.077
01,06,01,0,24-May-2018 12:14:30,-0.75435,-0.610983333333333,-0.132183333333333,37.934625,26.63875,11.836875,9.077
01,06,01,0,24-May-2018 12:14:30,-0.75435,-0.610983333333333,-0.132183333333333,37.934625,26.63875,11.836875,9.077
01,06,01,0,24-May-2018 12:14:31,-0.732828571428571,-0.572414285714286,-0.275,-19.0852,-19.2438,-8.2074,7.95933333333333
01,06,01,0,24-May-2018 12:14:31,-0.732828571428571,-0.572414285714286,-0.275,-19.0852,-19.2438,-8.2074,7.95933333333333
01,06,01,0,24-May-2018 12:14:31,-0.732828571428571,-0.572414285714286,-0.275,-19.0852,-19.2438,-8.2074,7.95933333333333
01,06,01,0,24-May-2018 12:14:31,-0.732828571428571,-0.572414285714286,-0.275,-19.0852,-19.2438,-8.2074,7.95933333333333
01,06,01,0,24-May-2018 12:14:32,-0.7833,-0.4702,-0.2779,-101.6332,-30.4758,-10.0732,7.4675
01,06,01,0,24-May-2018 12:14:32,-0.7833,-0.4702,-0.2779,-101.6332,-30.4758,-10.0732,7.4675
01,06,01,0,24-May-2018 12:14:32,-0.7833,-0.4702,-0.2779,-101.6332,-30.4758,-10.0732,7.4675
01,06,01,0,24-May-2018 12:14:32,-0.7833,-0.4702,-0.2779,-101.6332,-30.4758,-10.0732,7.4675
01,06,01,0,24-May-2018 12:14:33,-0.764366666666667,-0.475383333333333,-0.2605,6,-19.5854,-23.244,19.906
01,06,01,0,24-May-2018 12:14:33,-0.764366666666667,-0.475383333333333,-0.2605,6,-19.5854,-23.244,19.906
01,06,01,0,24-May-2018 12:14:33,-0.764366666666667,-0.475383333333333,-0.2605,6,-19.5854,-23.244,19.906
01,06,01,0,24-May-2018 12:14:33,-0.764366666666667,-0.475383333333333,-0.2605,6,-19.5854,-23.244,19.906
01,06,01,0,24-May-2018 12:14:34,-0.8315,-0.451666666666667,-0.248566666666667,-46.5608,-26.4024,-1.8902,19.906
01,06,01,0,24-May-2018 12:14:34,-0.8315,-0.451666666666667,-0.248566666666667,-46.5608,-26.4024,-1.8902,19.906
01,06,01,0,24-May-2018 12:14:34,-0.8315,-0.451666666666667,-0.248566666666667,-46.5608,-26.4024,-1.8902,19.906
01,06,01,0,24-May-2018 12:14:34,-0.8315,-0.451666666666667,-0.248566666666667,-46.5608,-26.4024,-1.8902,0
01,06,01,0,24-May-2018 12:14:35,-0.78545,-0.50035,-0.09835,-14.2928,-14.5486,-5.073,13.542
01,06,01,0,24-May-2018 12:14:35,-0.78545,-0.50035,-0.09835,-14.2928,-14.5486,-5.073,13.542
01,06,01,0,24-May-2018 12:14:35,-0.78545,-0.50035,-0.09835,-14.2928,-14.5486,-5.073,13.542
01,06,01,0,24-May-2018 12:14:35,-0.78545,-0.50035,-0.09835,-14.2928,-14.5486,-5.073,13.542
01,06,01,0,24-May-2018 12:14:36,-0.7567,-0.587975,-0.036725,3.557,3.25216666666667,-1.301,7.804
01,06,01,0,24-May-2018 12:14:36,-0.7567,-0.587975,-0.036725,3.557,3.25216666666667,-1.301,7.804
01,06,01,0,24-May-2018 12:14:36,-0.7567,-0.587975,-0.036725,3.557,3.25216666666667,-1.301,7.804
01,06,01,0,24-May-2018 12:14:36,-0.7567,-0.587975,-0.036725,3.557,3.25216666666667,-1.301,7.804
01,06,01,0,24-May-2018 12:14:37,-0.7679,-0.59435,-0.04455,-3.07925,-0.45725,-0.83825,7.804
01,06,01,0,24-May-2018 12:14:37,-0.7679,-0.59435,-0.04455,-3.07925,-0.45725,-0.83825,7.804
01,06,01,0,24-May-2018 12:14:37,-0.7679,-0.59435,-0.04455,-3.07925,-0.45725,-0.83825,7.804
01,06,01,0,24-May-2018 12:14:37,-0.7679,-0.59435,-0.04455,-3.07925,-0.45725,-0.83825,0
01,06,01,0,24-May-2018 12:14:38,-0.765966666666667,-0.585033333333333,-0.0552666666666667,12.378,2.744,0.793,9.272
01,06,01,0,24-May-2018 12:14:38,-0.765966666666667,-0.585033333333333,-0.0552666666666667,12.378,2.744,0.793,9.272
01,06,01,0,24-May-2018 12:14:38,-0.765966666666667,-0.585033333333333,-0.0552666666666667,12.378,2.744,0.793,9.272
01,06,01,0,24-May-2018 12:14:38,-0.765966666666667,-0.585033333333333,-0.0552666666666667,12.378,2.744,0.793,9.272
01,06,01,0,24-May-2018 12:14:39,-0.76575,-0.5836,-0.0611833333333333,-1.52433333333333,0.447333333333333,-0.264333333333333,5.757
01,06,01,0,24-May-2018 12:14:39,-0.76575,-0.5836,-0.0611833333333333,-1.52433333333333,0.447333333333333,-0.264333333333333,5.757
01,06,01,0,24-May-2018 12:14:39,-0.76575,-0.5836,-0.0611833333333333,-1.52433333333333,0.447333333333333,-0.264333333333333,5.757
01,06,01,0,24-May-2018 12:14:39,-0.76575,-0.5836,-0.0611833333333333,-1.52433333333333,0.447333333333333,-0.264333333333333,5.757
01,06,01,0,24-May-2018 12:14:40,-0.76666,-0.58326,-0.06264,2.241,1.2955,-0.19825,8.166
01,06,01,0,24-May-2018 12:14:40,-0.76666,-0.58326,-0.06264,2.241,1.2955,-0.19825,8.166
01,06,01,0,24-May-2018 12:14:40,-0.76666,-0.58326,-0.06264,2.241,1.2955,-0.19825,8.166
01,06,01,0,24-May-2018 12:14:40,-0.76666,-0.58326,-0.06264,2.241,1.2955,-0.19825,8.166
01,06,01,0,24-May-2018 12:14:41,-0.76632,-0.58402,-0.0625,1.26,0.122,-0.142333333333333,8.147
01,06,01,0,24-May-2018 12:14:41,-0.76632,-0.58402,-0.0625,1.26,0.122,-0.142333333333333,8.147
01,06,01,0,24-May-2018 12:14:41,-0.76632,-0.58402,-0.0625,1.26,0.122,-0.142333333333333,8.147
01,06,01,0,24-May-2018 12:14:41,-0.76632,-0.58402,-0.0625,1.26,0.122,-0.142333333333333,8.147
01,06,01,0,24-May-2018 12:14:42,-0.766471428571428,-0.586985714285714,-0.0483857142857143,-4.771,-0.945,-0.44225,6.204
01,06,01,0,24-May-2018 12:14:42,-0.766471428571428,-0.586985714285714,-0.0483857142857143,-4.771,-0.945,-0.44225,6.204
01,06,01,0,24-May-2018 12:14:42,-0.766471428571428,-0.586985714285714,-0.0483857142857143,-4.771,-0.945,-0.44225,6.204
01,06,01,0,24-May-2018 12:14:42,-0.766471428571428,-0.586985714285714,-0.0483857142857143,-4.771,-0.945,-0.44225,6.204
01,06,01,0,24-May-2018 12:14:43,-0.674516666666667,-0.49955,0.0383333333333333,35.4878333333333,-17.2851666666667,-91.145,5.3745
01,06,01,0,24-May-2018 12:14:43,-0.674516666666667,-0.49955,0.0383333333333333,35.4878333333333,-17.2851666666667,-91.145,5.3745
01,06,01,0,24-May-2018 12:14:43,-0.674516666666667,-0.49955,0.0383333333333333,35.4878333333333,-17.2851666666667,-91.145,5.3745
01,06,01,0,24-May-2018 12:14:43,-0.674516666666667,-0.49955,0.0383333333333333,35.4878333333333,-17.2851666666667,-91.145,5.3745
01,06,01,0,24-May-2018 12:14:44,0.0167428571428571,-0.787471428571429,-0.362142857142857,-18.5854,0.5122,1.8414,14.405
01,06,01,0,24-May-2018 12:14:44,0.0167428571428571,-0.787471428571429,-0.362142857142857,-18.5854,0.5122,1.8414,14.405
01,06,01,0,24-May-2018 12:14:44,0.0167428571428571,-0.787471428571429,-0.362142857142857,-18.5854,0.5122,1.8414,14.405
01,06,01,0,24-May-2018 12:14:44,0.0167428571428571,-0.787471428571429,-0.362142857142857,-18.5854,0.5122,1.8414,14.405
01,06,01,0,24-May-2018 12:14:45,-0.0440142857142857,-0.525728571428571,-0.876957142857143,-29.2684,-5.2682,5.0122,63.997
01,06,01,0,24-May-2018 12:14:45,-0.0440142857142857,-0.525728571428571,-0.876957142857143,-29.2684,-5.2682,5.0122,63.997
01,06,01,0,24-May-2018 12:14:45,-0.0440142857142857,-0.525728571428571,-0.876957142857143,-29.2684,-5.2682,5.0122,63.997
01,06,01,0,24-May-2018 12:14:45,-0.0440142857142857,-0.525728571428571,-0.876957142857143,-29.2684,-5.2682,5.0122,63.997
01,06,01,0,24-May-2018 12:14:46,-0.08848,-0.46006,-0.90378,5.57925,-0.76225,-3.765,77.0434
01,06,01,0,24-May-2018 12:14:46,-0.08848,-0.46006,-0.90378,5.57925,-0.76225,-3.765,77.0434
01,06,01,0,24-May-2018 12:14:46,-0.08848,-0.46006,-0.90378,5.57925,-0.76225,-3.765,77.0434
01,06,01,0,24-May-2018 12:14:46,-0.08848,-0.46006,-0.90378,5.57925,-0.76225,-3.765,77.0434
01,06,01,0,24-May-2018 12:14:47,-0.08068,-0.50604,-0.88088,0.2806,-0.5978,-1.9876,55.3466666666667
01,06,01,0,24-May-2018 12:14:47,-0.08068,-0.50604,-0.88088,0.2806,-0.5978,-1.9876,55.3466666666667
01,06,01,0,24-May-2018 12:14:47,-0.08068,-0.50604,-0.88088,0.2806,-0.5978,-1.9876,55.3466666666667
01,06,01,0,24-May-2018 12:14:47,-0.08068,-0.50604,-0.88088,0.2806,-0.5978,-1.9876,55.3466666666667
01,06,01,0,24-May-2018 12:14:48,-0.081425,-0.499825,-0.88175,-0.22875,-0.39625,-0.671,51.19625
01,06,01,0,24-May-2018 12:14:48,-0.081425,-0.499825,-0.88175,-0.22875,-0.39625,-0.671,51.19625
01,06,01,0,24-May-2018 12:14:48,-0.081425,-0.499825,-0.88175,-0.22875,-0.39625,-0.671,51.19625
01,06,01,0,24-May-2018 12:14:48,-0.081425,-0.499825,-0.88175,-0.22875,-0.39625,-0.671,51.19625
01,06,01,0,24-May-2018 12:14:49,-0.07555,-0.49775,-0.883025,-0.3416,0.0244,-0.2806,49.8666666666667
01,06,01,0,24-May-2018 12:14:49,-0.07555,-0.49775,-0.883025,-0.3416,0.0244,-0.2806,49.8666666666667
01,06,01,0,24-May-2018 12:14:49,-0.07555,-0.49775,-0.883025,-0.3416,0.0244,-0.2806,49.8666666666667
01,06,01,0,24-May-2018 12:14:49,-0.07555,-0.49775,-0.883025,-0.3416,0.0244,-0.2806,49.8666666666667
01,06,01,0,24-May-2018 12:14:50,-0.0888333333333333,-0.5099,-0.874066666666667,1.9146,-1.1952,-0.2194,47.929
01,06,01,0,24-May-2018 12:14:50,-0.0888333333333333,-0.5099,-0.874066666666667,1.9146,-1.1952,-0.2194,47.929
01,06,01,0,24-May-2018 12:14:50,-0.0888333333333333,-0.5099,-0.874066666666667,1.9146,-1.1952,-0.2194,47.929
01,06,01,0,24-May-2018 12:14:50,-0.0888333333333333,-0.5099,-0.874066666666667,1.9146,-1.1952,-0.2194,47.929
01,06,01,0,24-May-2018 12:14:51,-0.09485,-0.5098,-0.87525,0.0305,0.221,-0.823375,45.198
01,06,01,0,24-May-2018 12:14:51,-0.09485,-0.5098,-0.87525,0.0305,0.221,-0.823375,45.198
01,06,01,0,24-May-2018 12:14:51,-0.09485,-0.5098,-0.87525,0.0305,0.221,-0.823375,45.198
01,06,01,0,24-May-2018 12:14:51,-0.09485,-0.5098,-0.87525,0.0305,0.221,-0.823375,45.198
01,06,01,0,24-May-2018 12:14:52,-0.0830333333333333,-0.501533333333333,-0.879066666666667,-0.82325,1.44825,0.381,45.51375
01,06,01,0,24-May-2018 12:14:52,-0.0830333333333333,-0.501533333333333,-0.879066666666667,-0.82325,1.44825,0.381,45.51375
01,06,01,0,24-May-2018 12:14:52,-0.0830333333333333,-0.501533333333333,-0.879066666666667,-0.82325,1.44825,0.381,45.51375
01,06,01,0,24-May-2018 12:14:52,-0.0830333333333333,-0.501533333333333,-0.879066666666667,-0.82325,1.44825,0.381,45.51375
01,06,01,0,24-May-2018 12:14:53,-0.08154,-0.50066,-0.87666,2.886,-1.52433333333333,-0.874,46.592
01,06,01,0,24-May-2018 12:14:53,-0.08154,-0.50066,-0.87666,2.886,-1.52433333333333,-0.874,46.592
01,06,01,0,24-May-2018 12:14:53,-0.08154,-0.50066,-0.87666,2.886,-1.52433333333333,-0.874,46.592
01,06,01,0,24-May-2018 12:14:53,-0.08154,-0.50066,-0.87666,2.886,-1.52433333333333,-0.874,46.592
01,06,01,0,24-May-2018 12:14:54,-0.07306,-0.5393,-0.85694,3.29266666666667,0.579333333333333,-4.939,39.508
01,06,01,0,24-May-2018 12:14:54,-0.07306,-0.5393,-0.85694,3.29266666666667,0.579333333333333,-4.939,39.508
01,06,01,0,24-May-2018 12:14:54,-0.07306,-0.5393,-0.85694,3.29266666666667,0.579333333333333,-4.939,39.508
01,06,01,0,24-May-2018 12:14:54,-0.07306,-0.5393,-0.85694,3.29266666666667,0.579333333333333,-4.939,39.508
01,06,01,0,24-May-2018 12:14:55,-0.1215,-0.452933333333333,-0.881433333333333,0.2074,-1.0488,-0.707200000000001,42.443
01,06,01,0,24-May-2018 12:14:55,-0.1215,-0.452933333333333,-0.881433333333333,0.2074,-1.0488,-0.707200000000001,42.443
01,06,01,0,24-May-2018 12:14:55,-0.1215,-0.452933333333333,-0.881433333333333,0.2074,-1.0488,-0.707200000000001,42.443
01,06,01,0,24-May-2018 12:14:55,-0.1215,-0.452933333333333,-0.881433333333333,0.2074,-1.0488,-0.707200000000001,42.443
01,06,01,0,24-May-2018 12:14:56,-0.175033333333333,-0.251416666666667,-0.81995,19.5907142857143,-2.46528571428571,29.4424285714286,47.2
01,06,01,0,24-May-2018 12:14:56,-0.175033333333333,-0.251416666666667,-0.81995,19.5907142857143,-2.46528571428571,29.4424285714286,47.2
01,06,01,0,24-May-2018 12:14:56,-0.175033333333333,-0.251416666666667,-0.81995,19.5907142857143,-2.46528571428571,29.4424285714286,47.2
01,06,01,0,24-May-2018 12:14:56,-0.175033333333333,-0.251416666666667,-0.81995,19.5907142857143,-2.46528571428571,29.4424285714286,47.2
01,06,01,0,24-May-2018 12:14:57,0.41785,-0.776575,-0.241975,-117.402571428571,28.8088571428571,-117.340142857143,292.6715
01,06,01,0,24-May-2018 12:14:57,0.41785,-0.776575,-0.241975,-117.402571428571,28.8088571428571,-117.340142857143,292.6715
01,06,01,0,24-May-2018 12:14:57,0.41785,-0.776575,-0.241975,-117.402571428571,28.8088571428571,-117.340142857143,292.6715
01,06,01,0,24-May-2018 12:14:57,0.41785,-0.776575,-0.241975,-117.402571428571,28.8088571428571,-117.340142857143,292.6715
01,06,01,0,24-May-2018 12:14:58,0.782783333333333,-0.499183333333333,-0.16105,-10.6706,2.4636,1.0732,332.013
01,06,01,0,24-May-2018 12:14:58,0.782783333333333,-0.499183333333333,-0.16105,-10.6706,2.4636,1.0732,332.013
01,06,01,0,24-May-2018 12:14:58,0.782783333333333,-0.499183333333333,-0.16105,-10.6706,2.4636,1.0732,332.013
01,06,01,0,24-May-2018 12:14:58,0.782783333333333,-0.499183333333333,-0.16105,-10.6706,2.4636,1.0732,332.013
01,06,01,0,24-May-2018 12:14:59,0.82288,-0.48674,-0.24512,11.8988571428571,0.243857142857143,-5.40942857142857,307.269
01,06,01,0,24-May-2018 12:14:59,0.82288,-0.48674,-0.24512,11.8988571428571,0.243857142857143,-5.40942857142857,307.269
01,06,01,0,24-May-2018 12:14:59,0.82288,-0.48674,-0.24512,11.8988571428571,0.243857142857143,-5.40942857142857,307.269
01,06,01,0,24-May-2018 12:14:59,0.82288,-0.48674,-0.24512,11.8988571428571,0.243857142857143,-5.40942857142857,307.269
01,06,01,0,24-May-2018 12:15:00,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:00,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:00,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:00,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:01,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:01,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:01,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:01,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:02,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:02,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:02,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:02,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:03,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:03,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:03,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:03,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:04,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:04,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:04,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:04,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:05,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:05,0.749,-0.4831,-0.2037,13.963,16.341,-4.207,301.309
01,06,01,0,24-May-2018 12:15:05,0,0,0,0,0,0,0
01,06,01,0,24-May-2018 12:15:05,0,0,0,0,0,0,0
01,06,01,0,24-May-2018 12:15:06,0.83335,-0.45345,-0.30485,12.744,-3.97875,-0.36575,319.4608
01,06,01,0,24-May-2018 12:15:06,0.83335,-0.45345,-0.30485,12.744,-3.97875,-0.36575,319.4608
01,06,01,0,24-May-2018 12:15:06,0.83335,-0.45345,-0.30485,12.744,-3.97875,-0.36575,319.4608
01,06,01,0,24-May-2018 12:15:06,0.83335,-0.45345,-0.30485,12.744,-3.97875,-0.36575,319.4608
01,06,01,0,24-May-2018 12:15:07,0.8421,-0.410733333333333,-0.277733333333333,4.748625,-1.10525,-1.60825,320.716666666667
01,06,01,0,24-May-2018 12:15:07,0.8421,-0.410733333333333,-0.277733333333333,4.748625,-1.10525,-1.60825,320.716666666667
01,06,01,0,24-May-2018 12:15:07,0.8421,-0.410733333333333,-0.277733333333333,4.748625,-1.10525,-1.60825,320.716666666667
01,06,01,0,24-May-2018 12:15:07,0.8421,-0.410733333333333,-0.277733333333333,4.748625,-1.10525,-1.60825,320.716666666667
01,06,01,0,24-May-2018 12:15:08,0.8529,-0.43225,-0.274875,-8.064,-1.57,2.6375,319.773
01,06,01,0,24-May-2018 12:15:08,0.8529,-0.43225,-0.274875,-8.064,-1.57,2.6375,319.773
01,06,01,0,24-May-2018 12:15:08,0.8529,-0.43225,-0.274875,-8.064,-1.57,2.6375,319.773
01,06,01,0,24-May-2018 12:15:08,0.8529,-0.43225,-0.274875,-8.064,-1.57,2.6375,319.773
01,06,01,0,24-May-2018 12:15:09,0.85524,-0.44946,-0.34892,8.01816666666667,-5.6505,2.39833333333333,314.2812
01,06,01,0,24-May-2018 12:15:09,0.85524,-0.44946,-0.34892,8.01816666666667,-5.6505,2.39833333333333,314.2812
01,06,01,0,24-May-2018 12:15:09,0.85524,-0.44946,-0.34892,8.01816666666667,-5.6505,2.39833333333333,314.2812
01,06,01,0,24-May-2018 12:15:09,0.85524,-0.44946,-0.34892,8.01816666666667,-5.6505,2.39833333333333,314.2812
01,06,01,0,24-May-2018 12:15:10,0.841514285714286,-0.441128571428571,-0.3135,-1.72783333333333,-0.406333333333334,0.3455,309.423666666667
01,06,01,0,24-May-2018 12:15:10,0.841514285714286,-0.441128571428571,-0.3135,-1.72783333333333,-0.406333333333334,0.3455,309.423666666667
01,06,01,0,24-May-2018 12:15:10,0.841514285714286,-0.441128571428571,-0.3135,-1.72783333333333,-0.406333333333334,0.3455,309.423666666667
01,06,01,0,24-May-2018 12:15:10,0.841514285714286,-0.441128571428571,-0.3135,-1.72783333333333,-0.406333333333334,0.3455,309.423666666667
01,06,01,0,24-May-2018 12:15:11,0.7781,-0.5241,-0.44315,2.28214285714286,-5.74914285714286,7.09071428571429,291.266666666667
01,06,01,0,24-May-2018 12:15:11,0.7781,-0.5241,-0.44315,2.28214285714286,-5.74914285714286,7.09071428571429,291.266666666667
01,06,01,0,24-May-2018 12:15:11,0.7781,-0.5241,-0.44315,2.28214285714286,-5.74914285714286,7.09071428571429,291.266666666667
01,06,01,0,24-May-2018 12:15:11,0.7781,-0.5241,-0.44315,2.28214285714286,-5.74914285714286,7.09071428571429,291.266666666667
01,06,01,0,24-May-2018 12:15:12,0.793475,-0.519775,-0.381025,-7.95733333333333,3.1605,-3.24183333333333,279.374666666667
01,06,01,0,24-May-2018 12:15:12,0.793475,-0.519775,-0.381025,-7.95733333333333,3.1605,-3.24183333333333,279.374666666667
01,06,01,0,24-May-2018 12:15:12,0.793475,-0.519775,-0.381025,-7.95733333333333,3.1605,-3.24183333333333,279.374666666667
01,06,01,0,24-May-2018 12:15:12,0.793475,-0.519775,-0.381025,-7.95733333333333,3.1605,-3.24183333333333,279.374666666667
01,06,01,0,24-May-2018 12:15:13,0.802642857142857,-0.452228571428571,-0.437957142857143,-7.47966666666667,9.08516666666667,0.508166666666667,278.89275
