heart,z,y,x,w,droll,dpitch,dyaw,ax,ay,az,time_1,time_2,time_3,time_4,time_5,time_6
0,0.6082,-0.5308,0.2997,0.5082,-4,0,-0.2,-0.001,0,-0.003,2018,4,24,22,52,8.499
0,0.608,-0.5312,0.2995,0.5082,-2.9,0.6,0,0,-0.002,-0.005,2018,4,24,22,52,8.519
0,0.6078,-0.5315,0.2995,0.5081,-2.2,0.8,0.1,0.004,0,-0.005,2018,4,24,22,52,8.537
0,0.6076,-0.5318,0.2996,0.508,-2.1,1.1,0.2,0.007,0.004,-0.007,2018,4,24,22,52,8.56
0,0.6073,-0.5321,0.2997,0.5079,-2.2,1.4,0.4,0.009,0.001,-0.004,2018,4,24,22,52,8.578
0,0.6072,-0.5323,0.2999,0.5078,-1.6,1.7,0.8,0.007,-0.001,0,2018,4,24,22,52,8.601
0,0.607,-0.5325,0.3001,0.5077,-0.8,1.9,1.4,0.005,-0.002,-0.001,2018,4,24,22,52,8.62
0,0.6069,-0.5326,0.3004,0.5076,-0.4,1.9,1.5,0.004,-0.005,0,2018,4,24,22,52,8.642
0,0.6067,-0.5326,0.3007,0.5075,-0.4,1.6,1.3,0.002,-0.004,0.007,2018,4,24,22,52,8.661
0,0.6067,-0.5327,0.301,0.5073,-0.6,1.4,0.8,0.003,-0.006,0.005,2018,4,24,22,52,8.681
0,0.6067,-0.5328,0.301,0.5073,-1,0.9,0.3,0.003,-0.003,0.006,2018,4,24,22,52,8.7
0,0.6067,-0.5328,0.3009,0.5072,-1.5,0.7,-0.2,0.001,-0.007,0.007,2018,4,24,22,52,8.737
0,0.6067,-0.533,0.3008,0.5071,-1.5,0.4,-0.6,0,-0.009,0.002,2018,4,24,22,52,8.76
0,0.6068,-0.5331,0.3007,0.5069,-1,0.3,-0.8,0,-0.007,0,2018,4,24,22,52,8.764
0,0.6069,-0.5332,0.3006,0.5068,-0.7,0.2,-0.9,-0.001,-0.004,0.004,2018,4,24,22,52,8.781
0,0.6071,-0.5333,0.3005,0.5065,-0.6,0.1,-1.1,0.001,0,0,2018,4,24,22,52,8.819
0,0.6072,-0.5334,0.3004,0.5063,-0.4,0.2,-1.2,0,-0.001,-0.003,2018,4,24,22,52,8.842
0,0.6074,-0.5334,0.3004,0.5061,-0.3,0.3,-1.2,0,0.004,0,2018,4,24,22,52,8.846
0,0.6076,-0.5334,0.3003,0.506,-0.3,0.4,-1.2,0.002,0.007,0.003,2018,4,24,22,52,8.862
0,0.6077,-0.5334,0.3003,0.5058,-0.5,0.1,-0.9,0,0.009,0,2018,4,24,22,52,8.885
0,0.6078,-0.5334,0.3003,0.5057,-0.6,0,-0.6,0.006,0.012,-0.001,2018,4,24,22,52,8.902
0,0.6079,-0.5332,0.3002,0.5058,0,0,0,0.008,0.01,-0.005,2018,4,24,22,52,8.936
0,0.608,-0.5331,0.3003,0.5058,-0.4,0,0.8,0.005,0.01,-0.002,2018,4,24,22,52,8.96
0,0.6079,-0.533,0.3005,0.5058,-0.6,0,1,0.004,0.002,-0.003,2018,4,24,22,52,8.965
1023,0.6079,-0.5329,0.3006,0.5059,-0.4,-0.3,0.9,0.002,0.002,-0.007,2018,4,24,22,52,8.98
1023,0.6079,-0.5328,0.3006,0.506,0,-0.1,1,0.001,0,-0.004,2018,4,24,22,52,9.001
1023,0.6079,-0.5327,0.3008,0.5059,0,-0.1,0.7,0.004,0.001,-0.008,2018,4,24,22,52,9.04
1023,0.6078,-0.5328,0.3011,0.5058,-0.4,0.1,0.7,-0.001,0.001,-0.01,2018,4,24,22,52,9.063
1023,0.6078,-0.5328,0.3011,0.5058,-0.3,0.3,0.7,0.004,-0.004,-0.009,2018,4,24,22,52,9.067
1023,0.6078,-0.5328,0.3012,0.5058,0.3,0.5,0.6,0.005,-0.004,-0.008,2018,4,24,22,52,9.082
1023,0.6078,-0.5328,0.3015,0.5055,0.3,0.7,0.3,0.006,-0.003,-0.008,2018,4,24,22,52,9.105
1023,0.6079,-0.5328,0.3016,0.5053,-0.1,0.8,-0.2,0.005,-0.001,-0.006,2018,4,24,22,52,9.142
1023,0.608,-0.5329,0.3017,0.5051,-0.3,0.6,-0.5,0.007,-0.004,-0.006,2018,4,24,22,52,9.165
1023,0.6081,-0.533,0.3017,0.5049,-0.1,0.8,-0.6,0.008,-0.006,-0.002,2018,4,24,22,52,9.17
1023,0.6082,-0.533,0.3018,0.5046,0.2,0.8,-0.5,0.002,-0.001,0,2018,4,24,22,52,9.183
0,0.6084,-0.5331,0.3019,0.5043,-0.1,0.4,-0.5,0,0,0.003,2018,4,24,22,52,9.219
0,0.6085,-0.5331,0.3019,0.5042,-0.5,0.1,-0.9,0.001,0,0.002,2018,4,24,22,52,9.242
0,0.6086,-0.5332,0.3019,0.5039,-0.7,0,-1.1,0.001,0,-0.001,2018,4,24,22,52,9.246
0,0.6088,-0.5332,0.3018,0.5038,-0.7,0,-1.2,0.002,0.005,0,2018,4,24,22,52,9.264
0,0.6089,-0.5333,0.3017,0.5036,-0.5,0,-0.9,0.007,0.005,0.002,2018,4,24,22,52,9.286
0,0.609,-0.5333,0.3017,0.5034,-0.4,-0.1,-0.6,0.004,0.005,0.002,2018,4,24,22,52,9.323
0,0.6091,-0.5332,0.3017,0.5033,-0.6,-0.3,-0.5,0.003,0.004,-0.003,2018,4,24,22,52,9.323
0,0.6092,-0.5332,0.3016,0.5033,-0.8,-0.3,-0.3,0.006,0.007,-0.002,2018,4,24,22,52,9.345
0,0.6093,-0.5332,0.3016,0.5033,-0.9,-0.2,-0.1,0.003,0.004,-0.005,2018,4,24,22,52,9.384
0,0.6093,-0.5332,0.3016,0.5033,-0.7,-0.1,0.1,0.004,0.006,0,2018,4,24,22,52,9.384
0,0.6094,-0.5331,0.3016,0.5033,-0.7,0,0.4,0.003,0.004,-0.003,2018,4,24,22,52,9.406
0,0.6095,-0.5329,0.3015,0.5034,0,0,0,0.005,0.007,-0.002,2018,4,24,22,52,9.423
0,0.6096,-0.5328,0.3014,0.5035,-0.3,0.2,0.5,0.006,0.004,-0.005,2018,4,24,22,52,9.444
0,0.6096,-0.5327,0.3015,0.5035,-0.2,0.3,0.6,0.005,0.001,0,2018,4,24,22,52,9.48
0,0.6096,-0.5326,0.3016,0.5035,-0.1,0.5,0.8,0.004,0,0.003,2018,4,24,22,52,9.503
0,0.6096,-0.5326,0.3019,0.5034,-0.2,0.5,1,0.002,0.002,0.004,2018,4,24,22,52,9.505
0,0.6096,-0.5325,0.302,0.5034,-0.4,0.4,0.8,0.001,0,0.003,2018,4,24,22,52,9.541
0,0.6095,-0.5325,0.3022,0.5034,-0.7,0.3,0.5,-0.003,0,0.007,2018,4,24,22,52,9.564
0,0.6095,-0.5324,0.3022,0.5035,-2.8,-0.3,0.4,-0.003,0.009,0.04,2018,4,24,22,52,9.568
0,0.609,-0.533,0.3012,0.5042,-17.2,-6.4,-2,-0.058,0.094,0.35,2018,4,24,22,52,9.586
0,0.6059,-0.5365,0.2945,0.508,-87.9,-38.4,-7.8,-0.137,0.238,0.643,2018,4,24,22,52,9.609
0,0.5975,-0.5458,0.2764,0.5182,-157.6,-71.7,-14.5,-0.17,0.074,0.688,2018,4,24,22,52,9.625
0,0.5865,-0.5576,0.2482,0.5323,-204.4,-110,-36.9,-0.19,-0.007,0.904,2018,4,24,22,52,9.645
0,0.5739,-0.5704,0.208,0.5494,-252.5,-154.5,-65.9,-0.253,-0.238,1.334,2018,4,24,22,52,9.666
0,0.5599,-0.5827,0.1564,0.5677,-285.3,-190.7,-90.4,-0.297,-0.294,1.229,2018,4,24,22,52,9.703
0,0.5446,-0.5929,0.0961,0.5852,-304.8,-215.8,-118.3,-0.34,-0.442,0.869,2018,4,24,22,52,9.726
0,0.5286,-0.6004,0.0288,0.5992,-319.4,-231.7,-150.8,-0.47,-0.52,0.675,2018,4,24,22,52,9.728
0,0.5122,-0.6045,-0.0447,0.6084,-327.3,-237.9,-184.6,-0.457,-0.514,0.271,2018,4,24,22,52,9.748
0,0.4959,-0.6054,-0.121,0.6105,-317.1,-224.8,-213.3,-0.434,-0.544,-0.171,2018,4,24,22,52,9.771
0,0.483,-0.6023,-0.1941,0.6051,-270.8,-193.5,-235.3,-0.45,-0.537,-0.449,2018,4,24,22,52,9.789
1023,0.4778,-0.5937,-0.2579,0.5938,-186.8,-152.3,-248.7,-0.531,-0.379,-0.6,2018,4,24,22,52,9.812
1023,0.4824,-0.5799,-0.3101,0.5785,-112.5,-110.2,-260.7,-0.563,-0.209,-0.752,2018,4,24,22,52,9.824
1023,0.4954,-0.5624,-0.3522,0.5604,-54.8,-75.4,-266.4,-0.595,0.028,-0.82,2018,4,24,22,52,9.863
1023,0.5137,-0.5425,-0.3866,0.5405,-25.7,-48.7,-266.5,-0.562,0.18,-0.891,2018,4,24,22,52,9.884
1023,0.5331,-0.5231,-0.4173,0.5176,-35,-25.7,-264.7,-0.602,0.298,-0.952,2018,4,24,22,52,9.888
1023,0.5511,-0.5065,-0.4463,0.4903,-62,-2.2,-261.8,-0.539,0.38,-0.94,2018,4,24,22,52,9.906
1023,0.566,-0.495,-0.4749,0.4571,-106.2,24.1,-254.5,-0.525,0.485,-0.875,2018,4,24,22,52,9.929
1023,0.5776,-0.4894,-0.5017,0.4183,-138.9,53.8,-239.8,-0.547,0.498,-0.8,2018,4,24,22,52,9.946
1023,0.5874,-0.489,-0.524,0.3756,-148.5,91.5,-217.3,-0.522,0.501,-0.805,2018,4,24,22,52,9.971
1023,0.5988,-0.4911,-0.538,0.3327,-122,128.6,-186.3,-0.464,0.474,-0.721,2018,4,24,22,52,9.987
0,0.6114,-0.4955,-0.5438,0.291,-124.1,158.1,-154.6,-0.484,0.441,-0.606,2018,4,24,22,52,10.008
0,0.6219,-0.5058,-0.5438,0.2479,-156.2,184.7,-118.2,-0.48,0.572,-0.538,2018,4,24,22,52,10.047
0,0.6297,-0.5225,-0.5372,0.204,-165.6,210.3,-75.9,-0.445,0.497,-0.519,2018,4,24,22,52,10.068
0,0.6363,-0.5429,-0.5233,0.1622,-175.9,226.5,-34,-0.378,0.405,-0.575,2018,4,24,22,52,10.073
0,0.6386,-0.5694,-0.5034,0.12,-220.7,242.6,2.6,-0.436,0.248,-0.544,2018,4,24,22,52,10.086
0,0.6349,-0.6026,-0.4773,0.0756,-260,261.1,37.1,-0.619,-0.058,-0.405,2018,4,24,22,52,10.109
0,0.6267,-0.6391,-0.4446,0.0302,-278.2,278.5,62.7,-0.677,-0.308,-0.557,2018,4,24,22,52,10.144
0,0.6166,-0.6747,-0.4052,-0.0159,-271.4,303,76.5,-0.794,-0.599,-0.497,2018,4,24,22,52,10.168
0,0.6069,-0.7051,-0.3611,-0.0629,-243.9,316.5,69.7,-0.86,-0.888,0.091,2018,4,24,22,52,10.172
0,0.5973,-0.7283,-0.3174,-0.1091,-215,301.5,50.7,-0.793,-1.088,0.687,2018,4,24,22,52,10.188
0,0.5806,-0.7501,-0.2895,-0.1273,-220.8,54.2,98.4,1.145,-1.7,-3.544,2018,4,24,22,52,10.21
0,0.5394,-0.7826,-0.2813,-0.1314,-145.3,-56.7,52.9,-0.63,-1.189,1.133,2018,4,24,22,52,10.248
0,0.5422,-0.784,-0.2794,-0.1147,189.4,-71.8,50.1,-1.064,-0.485,1.186,2018,4,24,22,52,10.271
0,0.5654,-0.7676,-0.2872,-0.0921,180.4,-93.6,9.6,-0.467,-0.54,0.717,2018,4,24,22,52,10.276
0,0.5807,-0.7534,-0.3005,-0.0688,149.3,-127.8,-2.6,-0.278,0.018,0.474,2018,4,24,22,52,10.294
0,0.5883,-0.7438,-0.3142,-0.0435,76,-148.7,25.3,-0.173,0.328,0.425,2018,4,24,22,52,10.311
0,0.5877,-0.74,-0.3264,-0.0162,65.6,-162.6,39.1,-0.259,0.008,0.284,2018,4,24,22,52,10.328
0,0.5899,-0.7336,-0.3369,0.0151,116.2,-163.5,59.7,-0.272,0.156,0.12,2018,4,24,22,52,10.351
0,0.5979,-0.7224,-0.3434,0.0518,159,-159.8,88.7,-0.291,0.383,0.055,2018,4,24,22,52,10.37
0,0.6068,-0.7101,-0.3449,0.0917,144.5,-153.5,115.3,-0.401,0.375,-0.065,2018,4,24,22,52,10.391
0,0.6093,-0.7027,-0.3433,0.1301,75.8,-143.8,131.2,-0.494,0.354,-0.234,2018,4,24,22,52,10.429
0,0.6017,-0.7039,-0.3401,0.1634,1.2,-130.6,143.8,-0.46,0.333,-0.317,2018,4,24,22,52,10.451
0,0.588,-0.7102,-0.3349,0.1937,-14.5,-120.4,157.1,-0.399,0.26,-0.311,2018,4,24,22,52,10.455
0,0.5761,-0.715,-0.3259,0.225,30,-110.6,170.8,-0.381,0.233,-0.252,2018,4,24,22,52,10.472
0,0.5693,-0.7148,-0.3123,0.2592,69.8,-106,182.1,-0.346,0.242,-0.306,2018,4,24,22,52,10.496
0,0.5637,-0.7127,-0.2955,0.2947,70.4,-101.5,197.9,-0.25,0.273,-0.428,2018,4,24,22,52,10.512
0,0.556,-0.7111,-0.275,0.3308,72.3,-93.1,221.9,-0.262,0.153,-0.39,2018,4,24,22,52,10.53
0,0.5484,-0.7079,-0.2494,0.3685,106.7,-89.5,243.2,-0.296,0.064,-0.212,2018,4,24,22,52,10.552
0,0.541,-0.7014,-0.2202,0.4082,87.4,-97.5,252.3,-0.33,0.043,-0.378,2018,4,24,22,52,10.589
0,0.5236,-0.7001,-0.1953,0.4443,-4.4,-84.5,251.5,-0.326,-0.014,-0.609,2018,4,24,22,52,10.612
1023,0.4986,-0.7042,-0.1724,0.4749,-16,-61.7,250.1,-0.338,-0.439,-0.494,2018,4,24,22,52,10.617
1023,0.478,-0.7053,-0.1459,0.5025,45.6,-47,236.2,-0.321,-0.464,-0.253,2018,4,24,22,52,10.634
1023,0.4677,-0.6999,-0.1131,0.5277,139.9,-33.1,222.4,-0.247,-0.396,-0.165,2018,4,24,22,52,10.652
1023,0.4702,-0.6855,-0.0707,0.5512,238.4,-13.7,211.5,-0.196,-0.326,-0.156,2018,4,24,22,52,10.675
1023,0.4823,-0.6641,-0.019,0.5708,304.5,11,208,-0.173,-0.345,-0.175,2018,4,24,22,52,10.694
1023,0.4979,-0.639,0.039,0.5848,330.7,41,203.7,-0.213,-0.433,-0.143,2018,4,24,22,52,10.717
1023,0.5132,-0.6132,0.0997,0.592,327.7,70,190.5,-0.169,-0.472,-0.043,2018,4,24,22,52,10.735
1023,0.5255,-0.5895,0.1583,0.5925,294.9,90.2,166.9,-0.283,-0.462,0.093,2018,4,24,22,52,10.754
1023,0.5348,-0.5693,0.2098,0.5879,249.2,94.4,127.5,-0.19,-0.442,0.165,2018,4,24,22,52,10.777
1023,0.5429,-0.5532,0.2516,0.5795,205.6,87.9,80.3,-0.15,-0.294,0.199,2018,4,24,22,52,10.793
1023,0.551,-0.5416,0.2838,0.5678,166.7,79.7,34.9,-0.12,-0.152,0.204,2018,4,24,22,52,10.829
0,0.5591,-0.534,0.3062,0.5552,117.9,66.7,0.2,-0.161,-0.088,0.236,2018,4,24,22,52,10.851
0,0.5655,-0.5312,0.3201,0.5434,69.8,52.5,-19.2,-0.063,-0.102,0.259,2018,4,24,22,52,10.855
0,0.5694,-0.5323,0.3271,0.5341,25.6,40,-24.9,-0.012,-0.094,0.268,2018,4,24,22,52,10.89
0,0.5709,-0.536,0.3289,0.5277,-0.7,26.8,-26.8,0.036,-0.149,0.265,2018,4,24,22,52,10.911
0,0.5708,-0.5408,0.3279,0.5233,-19.5,22.1,-23.7,0.057,-0.092,0.252,2018,4,24,22,52,10.914
0,0.5698,-0.5462,0.3253,0.5206,-25.1,14.8,-23.4,0.072,-0.116,0.263,2018,4,24,22,52,10.949
0,0.5693,-0.5506,0.3226,0.5182,-12.3,9.5,-21.4,0.08,-0.094,0.247,2018,4,24,22,52,10.97
0,0.5697,-0.5532,0.3211,0.5159,-4.3,6.6,-16.2,0.062,-0.079,0.225,2018,4,24,22,52,10.975
0,0.5707,-0.5543,0.3206,0.5139,7,3.1,-11.2,0.065,-0.082,0.2,2018,4,24,22,52,11.014
0,0.5726,-0.5537,0.3211,0.512,16.7,0,-7.2,0.045,-0.077,0.181,2018,4,24,22,52,11.014
0,0.575,-0.5521,0.3221,0.5105,19.9,-3.5,-4.8,0.025,-0.055,0.163,2018,4,24,22,52,11.037
0,0.5776,-0.5499,0.3231,0.5094,19.3,-7.3,-3.8,0,-0.046,0.151,2018,4,24,22,52,11.056
0,0.581,-0.5467,0.3227,0.5092,16.4,-11,-5,-0.017,-0.042,0.133,2018,4,24,22,52,11.074
0,0.5843,-0.5438,0.3213,0.5093,11.3,-14.6,-7.2,-0.024,-0.042,0.105,2018,4,24,22,52,11.098
0,0.5875,-0.5413,0.3192,0.5096,7.9,-17.5,-10.2,-0.034,-0.044,0.081,2018,4,24,22,52,11.115
0,0.5907,-0.5393,0.3164,0.5099,5.4,-19.8,-13.3,-0.037,-0.041,0.05,2018,4,24,22,52,11.136
0,0.5939,-0.5375,0.313,0.5101,3.1,-21.6,-16.2,-0.032,-0.033,0.031,2018,4,24,22,52,11.174
0,0.597,-0.5362,0.3091,0.5102,0.6,-22.6,-18.9,-0.029,-0.018,0.012,2018,4,24,22,52,11.199
0,0.6001,-0.5352,0.3048,0.5102,-1.4,-22.9,-21.1,-0.026,-0.009,-0.016,2018,4,24,22,52,11.202
0,0.603,-0.5347,0.3004,0.51,-3,-22.7,-22.9,-0.017,0,-0.034,2018,4,24,22,52,11.219
0,0.6058,-0.5344,0.2959,0.5096,-3.5,-21.8,-23.6,-0.003,0.011,-0.051,2018,4,24,22,52,11.239
0,0.6084,-0.5344,0.2915,0.509,-3.8,-20.4,-23.7,0.005,0.018,-0.063,2018,4,24,22,52,11.259
0,0.6109,-0.5345,0.2874,0.5082,-3.2,-18.7,-23.1,0.013,0.028,-0.08,2018,4,24,22,52,11.276
0,0.6131,-0.5348,0.2838,0.5073,-2.5,-16.2,-21.6,0.014,0.034,-0.089,2018,4,24,22,52,11.295
0,0.615,-0.535,0.2807,0.5064,-1.7,-13.8,-19.3,0.013,0.045,-0.099,2018,4,24,22,52,11.318
0,0.6166,-0.5354,0.2784,0.5054,-0.7,-10.9,-16.2,0.013,0.046,-0.107,2018,4,24,22,52,11.336
0,0.6178,-0.5358,0.2768,0.5045,0.4,-7.4,-12.6,0.013,0.048,-0.107,2018,4,24,22,52,11.36
0,0.6186,-0.5361,0.2761,0.5035,2.2,-3.8,-9.1,0.013,0.047,-0.105,2018,4,24,22,52,11.377
0,0.6192,-0.5363,0.2761,0.5026,4.3,-0.7,-5.8,0.016,0.048,-0.104,2018,4,24,22,52,11.4
0,0.6195,-0.5364,0.2771,0.5015,5.6,2.2,-3,0.017,0.052,-0.09,2018,4,24,22,52,11.418
1023,0.6197,-0.5365,0.2785,0.5004,6.7,5.3,-1.1,0.009,0.049,-0.089,2018,4,24,22,52,11.441
1023,0.6196,-0.5365,0.2805,0.4993,7.7,7.8,0.2,0.008,0.046,-0.068,2018,4,24,22,52,11.458
1023,0.6196,-0.5365,0.2827,0.4982,8.1,9.9,1.6,-0.001,0.042,-0.058,2018,4,24,22,52,11.476
1023,0.6194,-0.5365,0.2853,0.497,7.8,11.2,2.6,-0.001,0.04,-0.045,2018,4,24,22,52,11.499
1023,0.619,-0.5365,0.2879,0.4959,7.2,12.4,3.5,-0.003,0.04,-0.029,2018,4,24,22,52,11.516
1023,0.6186,-0.5365,0.2905,0.4949,6.5,13,4.3,-0.002,0.036,-0.017,2018,4,24,22,52,11.539
1023,0.618,-0.5365,0.2931,0.4941,5.7,13.6,5.1,-0.006,0.028,-0.006,2018,4,24,22,52,11.557
1023,0.6174,-0.5365,0.2957,0.4933,5.1,14.2,6.1,-0.003,0.023,0.005,2018,4,24,22,52,11.58
1023,0.6167,-0.5365,0.2984,0.4926,5.1,14.2,7.1,0.003,0.018,0.023,2018,4,24,22,52,11.598
1023,0.616,-0.5363,0.3011,0.492,5.6,14.2,7.7,0.003,0.015,0.036,2018,4,24,22,52,11.621
1023,0.6154,-0.536,0.3037,0.4915,5.9,13.5,8.3,0.003,0.007,0.047,2018,4,24,22,52,11.639
1023,0.6149,-0.5355,0.3062,0.4911,6,12.6,8.7,0.006,0.005,0.056,2018,4,24,22,52,11.661
0,0.6144,-0.5348,0.3086,0.491,5.7,11.1,9.1,0.008,0.004,0.069,2018,4,24,22,52,11.68
0,0.6141,-0.5339,0.3106,0.4911,4.5,9.5,9.2,0.008,0.003,0.074,2018,4,24,22,52,11.702
0,0.6136,-0.5331,0.3123,0.4915,1.9,7,9.3,0.011,0.003,0.077,2018,4,24,22,52,11.738
0,0.613,-0.5324,0.3134,0.4923,-1.4,4.8,9.4,0.009,0.001,0.078,2018,4,24,22,52,11.738
0,0.6121,-0.5319,0.3141,0.4935,-4.4,2.7,9.6,0.008,-0.006,0.078,2018,4,24,22,52,11.76
0,0.6112,-0.5315,0.3142,0.4949,-5.9,0.9,9.7,0.01,-0.017,0.08,2018,4,24,22,52,11.779
0,0.6104,-0.5311,0.3141,0.4965,-5,-0.4,9.5,0.008,-0.03,0.067,2018,4,24,22,52,11.802
0,0.6098,-0.5305,0.3141,0.4979,-2.9,-1.5,9,0.009,-0.037,0.059,2018,4,24,22,52,11.822
0,0.6095,-0.5297,0.314,0.4991,-1,-2.6,8.4,0.01,-0.034,0.05,2018,4,24,22,52,11.858
0,0.6094,-0.5288,0.314,0.5002,0.2,-3.7,7.1,0.012,-0.035,0.045,2018,4,24,22,52,11.858
0,0.6095,-0.5278,0.3137,0.5013,-0.4,-4.5,5.6,0.013,-0.032,0.034,2018,4,24,22,52,11.881
0,0.6096,-0.5271,0.3132,0.5023,-1.4,-5.4,4.2,0.015,-0.031,0.022,2018,4,24,22,52,11.917
0,0.6098,-0.5265,0.3125,0.5031,-1.9,-5.9,2.7,0.017,-0.035,0.014,2018,4,24,22,52,11.94
0,0.61,-0.526,0.3116,0.5039,-1.8,-5.9,1.9,0.018,-0.036,0.006,2018,4,24,22,52,11.945
0,0.6103,-0.5257,0.3108,0.5044,-1.2,-5.7,1.1,0.019,-0.035,-0.001,2018,4,24,22,52,11.962
0,0.6106,-0.5254,0.3101,0.5048,-0.8,-5.6,0.7,0.018,-0.033,-0.008,2018,4,24,22,52,11.979
0,0.611,-0.5251,0.3093,0.5051,-0.4,-4.7,0,0.014,-0.031,-0.011,2018,4,24,22,52,12.002
0,0.6114,-0.525,0.3087,0.5051,0,-4.2,-0.9,0.013,-0.029,-0.019,2018,4,24,22,52,12.021
0,0.6119,-0.5249,0.3081,0.505,0.6,-3.5,-1.9,0.016,-0.028,-0.021,2018,4,24,22,52,12.043
0,0.6125,-0.5248,0.3075,0.5047,1.4,-2.8,-3.1,0.012,-0.026,-0.026,2018,4,24,22,52,12.062
0,0.6131,-0.5248,0.307,0.5042,1.6,-2,-4.4,0.014,-0.021,-0.026,2018,4,24,22,52,12.082
0,0.6139,-0.5249,0.3065,0.5035,1.7,-1.3,-5.4,0.015,-0.013,-0.024,2018,4,24,22,52,12.119
0,0.6147,-0.5251,0.306,0.5026,1.8,-0.6,-6.2,0.011,-0.007,-0.024,2018,4,24,22,52,12.141
0,0.6154,-0.5253,0.3056,0.5017,1.8,0,-6.7,0.006,-0.004,-0.023,2018,4,24,22,52,12.146
0,0.6162,-0.5256,0.3053,0.5007,1.8,0.5,-6.7,0.004,0,-0.019,2018,4,24,22,52,12.163
0,0.6169,-0.5258,0.305,0.4997,1.8,1.1,-6.9,0.001,0.007,-0.008,2018,4,24,22,52,12.18
0,0.6176,-0.5261,0.3049,0.4987,1.8,1.7,-6.7,0.003,0.013,-0.011,2018,4,24,22,52,12.204
0,0.6182,-0.5263,0.3048,0.4977,1.8,1.8,-6.5,0.008,0.019,-0.008,2018,4,24,22,52,12.222
1023,0.6189,-0.5265,0.3047,0.4968,1.7,2,-6.6,0.007,0.021,0,2018,4,24,22,52,12.245
1023,0.6196,-0.5265,0.3046,0.4959,1.9,1.8,-6.1,0.006,0.026,0.001,2018,4,24,22,52,12.262
1023,0.6201,-0.5266,0.3046,0.4951,1.5,1.7,-5.4,0.006,0.032,0.006,2018,4,24,22,52,12.282
1023,0.6206,-0.5266,0.3046,0.4945,0.7,1.7,-4.5,0.004,0.032,0.01,2018,4,24,22,52,12.302
1023,0.6209,-0.5266,0.3046,0.4941,0.7,1.8,-3.2,0.005,0.029,0.006,2018,4,24,22,52,12.323
1023,0.6212,-0.5265,0.3048,0.4938,1.3,1.7,-1.5,0.002,0.027,0.016,2018,4,24,22,52,12.362
1023,0.6214,-0.5262,0.3052,0.4936,1.9,1.8,0,0,0.025,0.015,2018,4,24,22,52,12.383
1023,0.6215,-0.5258,0.3058,0.4935,2,1.7,1.3,0,0.026,0.014,2018,4,24,22,52,12.387
1023,0.6215,-0.5253,0.3063,0.4936,1.4,1.2,2.1,0.002,0.024,0.02,2018,4,24,22,52,12.406
1023,0.6215,-0.5249,0.3068,0.4939,0.6,0.6,2.6,0.004,0.02,0.02,2018,4,24,22,52,12.426
1023,0.6214,-0.5245,0.3072,0.4942,-0.1,0.1,2.8,0.002,0.017,0.015,2018,4,24,22,52,12.445
0,0.6212,-0.5241,0.3074,0.4947,-0.5,-0.3,3.1,0.002,0.004,0.021,2018,4,24,22,52,12.465
0,0.6211,-0.5236,0.3075,0.4953,-0.1,-0.7,3.5,0.001,0.001,0.015,2018,4,24,22,52,12.486
0,0.6209,-0.5232,0.3078,0.4958,0.3,-1.1,4.1,0.004,0,0.013,2018,4,24,22,52,12.504
0,0.6207,-0.5227,0.3081,0.4963,0,-1.3,4.4,0.011,0,0.004,2018,4,24,22,52,12.527
