subject_id,activity_id,trial_id,is_fall,time,WRST_ACC_X,WRST_ACC_Y,WRST_ACC_Z,WRST_ANG_X,WRST_ANG_Y,WRST_ANG_Z,WRST_LUMINOSITY
01,01,02,1,24-May-2018 11:36:53,-0.877633333333333,-0.33045,0.112683333333333,-4.13628571428572,-61.8001428571429,-32.528,468.17
01,01,02,1,24-May-2018 11:36:54,-0.881733333333333,-0.284616666666667,0.1745,-9.72958333333333,-47.8573333333333,-10.6618333333333,514.7115
01,01,02,1,24-May-2018 11:36:54,-0.881733333333333,-0.284616666666667,0.1745,-9.72958333333333,-47.8573333333333,-10.6618333333333,514.7115
01,01,02,1,24-May-2018 11:36:54,-0.881733333333333,-0.284616666666667,0.1745,-9.72958333333333,-47.8573333333333,-10.6618333333333,514.7115
01,01,02,1,24-May-2018 11:36:54,-0.881733333333333,-0.284616666666667,0.1745,-9.72958333333333,-47.8573333333333,-10.6618333333333,514.7115
01,01,02,1,24-May-2018 11:36:55,-0.87844,-0.35232,0.06082,6.7707,-158.7906,-49.2734,489.1615
01,01,02,1,24-May-2018 11:36:55,-0.87844,-0.35232,0.06082,6.7707,-158.7906,-49.2734,489.1615
01,01,02,1,24-May-2018 11:36:55,-0.87844,-0.35232,0.06082,6.7707,-158.7906,-49.2734,489.1615
01,01,02,1,24-May-2018 11:36:55,-0.87844,-0.35232,0.06082,6.7707,-158.7906,-49.2734,489.1615
01,01,02,1,24-May-2018 11:36:56,-0.849733333333333,-0.413866666666667,-0.105433333333333,23.3093,-112.1985,-49.3596666666667,488.25
01,01,02,1,24-May-2018 11:36:56,-0.849733333333333,-0.413866666666667,-0.105433333333333,23.3093,-112.1985,-49.3596666666667,488.25
01,01,02,1,24-May-2018 11:36:56,-0.849733333333333,-0.413866666666667,-0.105433333333333,23.3093,-112.1985,-49.3596666666667,488.25
01,01,02,1,24-May-2018 11:36:56,-0.849733333333333,-0.413866666666667,-0.105433333333333,23.3093,-112.1985,-49.3596666666667,488.25
01,01,02,1,24-May-2018 11:36:57,-0.88102,-0.38622,-0.0417,-21.2666666666667,-28.1163333333333,-3.29933333333333,376.119333333333
01,01,02,1,24-May-2018 11:36:57,-0.88102,-0.38622,-0.0417,-21.2666666666667,-28.1163333333333,-3.29933333333333,376.119333333333
01,01,02,1,24-May-2018 11:36:57,-0.88102,-0.38622,-0.0417,-21.2666666666667,-28.1163333333333,-3.29933333333333,376.119333333333
01,01,02,1,24-May-2018 11:36:57,-0.88102,-0.38622,-0.0417,-21.2666666666667,-28.1163333333333,-3.29933333333333,376.119333333333
01,01,02,1,24-May-2018 11:36:58,-0.87535,-0.3627,-0.09125,5.03525,-102.9062,-50.4582,370.772
01,01,02,1,24-May-2018 11:36:58,-0.87535,-0.3627,-0.09125,5.03525,-102.9062,-50.4582,370.772
01,01,02,1,24-May-2018 11:36:58,-0.87535,-0.3627,-0.09125,5.03525,-102.9062,-50.4582,370.772
01,01,02,1,24-May-2018 11:36:58,-0.87535,-0.3627,-0.09125,5.03525,-102.9062,-50.4582,370.772
01,01,03,1,24-May-2018 11:37:01,-0.7134,-0.30058,0.06742,-14.36018,-45.3968,-37.3804,426.909666666667
01,01,03,1,24-May-2018 11:37:01,-0.7134,-0.30058,0.06742,-14.36018,-45.3968,-37.3804,426.909666666667
01,01,03,1,24-May-2018 11:37:01,-0.7134,-0.30058,0.06742,-14.36018,-45.3968,-37.3804,426.909666666667
01,01,03,1,24-May-2018 11:37:01,-0.7134,-0.30058,0.06742,-14.36018,-45.3968,-37.3804,426.909666666667
01,01,03,1,24-May-2018 11:37:02,-0.915475,0.055975,-0.113075,40.613625,-279.08225,-89.01575,457.235
01,01,03,1,24-May-2018 11:37:02,-0.915475,0.055975,-0.113075,40.613625,-279.08225,-89.01575,457.235
01,01,03,1,24-May-2018 11:37:02,-0.915475,0.055975,-0.113075,40.613625,-279.08225,-89.01575,457.235
01,01,03,1,24-May-2018 11:37:02,-0.915475,0.055975,-0.113075,40.613625,-279.08225,-89.01575,457.235
01,01,03,1,24-May-2018 11:37:03,-0.88595,0.0865,0.14375,-33.0173333333333,63.882,48.4553333333333,374.147
01,01,03,1,24-May-2018 11:37:03,-0.88595,0.0865,0.14375,-33.0173333333333,63.882,48.4553333333333,374.147
01,01,03,1,24-May-2018 11:37:03,-0.88595,0.0865,0.14375,-33.0173333333333,63.882,48.4553333333333,374.147
01,01,03,1,24-May-2018 11:37:03,-0.88595,0.0865,0.14375,-33.0173333333333,63.882,48.4553333333333,374.147
01,01,03,1,24-May-2018 11:37:04,-0.925925,-0.0404,0.17585,70.0666,-361.971,-234.109666666667,422.922
01,01,03,1,24-May-2018 11:37:04,-0.925925,-0.0404,0.17585,70.0666,-361.971,-234.109666666667,422.922
01,01,03,1,24-May-2018 11:37:04,-0.925925,-0.0404,0.17585,70.0666,-361.971,-234.109666666667,422.922
01,01,03,1,24-May-2018 11:37:04,-0.925925,-0.0404,0.17585,70.0666,-361.971,-234.109666666667,422.922
01,01,03,1,24-May-2018 11:37:05,-0.850766666666667,-0.336766666666667,0.0603333333333333,-12.637,-54.5826,25.436,404.5935
01,01,03,1,24-May-2018 11:37:05,-0.850766666666667,-0.336766666666667,0.0603333333333333,-12.637,-54.5826,25.436,404.5935
01,01,03,1,24-May-2018 11:37:05,-0.850766666666667,-0.336766666666667,0.0603333333333333,-12.637,-54.5826,25.436,404.5935
01,01,03,1,24-May-2018 11:37:05,-0.850766666666667,-0.336766666666667,0.0603333333333333,-12.637,-54.5826,25.436,404.5935
01,01,03,1,24-May-2018 11:37:06,-0.775633333333333,-0.425833333333333,0.462266666666667,45.8811666666667,-260.146,-124.212166666667,593.590333333333
01,01,03,1,24-May-2018 11:37:06,-0.775633333333333,-0.425833333333333,0.462266666666667,45.8811666666667,-260.146,-124.212166666667,593.590333333333
01,01,03,1,24-May-2018 11:37:06,-0.775633333333333,-0.425833333333333,0.462266666666667,45.8811666666667,-260.146,-124.212166666667,593.590333333333
01,01,03,1,24-May-2018 11:37:06,-0.775633333333333,-0.425833333333333,0.462266666666667,45.8811666666667,-260.146,-124.212166666667,593.590333333333
01,01,03,1,24-May-2018 11:37:07,-0.5111,-1.09306666666667,-0.0731666666666667,41.96365,-264.20925,-165.853,466.352
01,01,03,1,24-May-2018 11:37:07,-0.5111,-1.09306666666667,-0.0731666666666667,41.96365,-264.20925,-165.853,466.352
01,01,03,1,24-May-2018 11:37:07,-0.5111,-1.09306666666667,-0.0731666666666667,41.96365,-264.20925,-165.853,466.352
01,01,03,1,24-May-2018 11:37:07,-0.5111,-1.09306666666667,-0.0731666666666667,41.96365,-264.20925,-165.853,466.352
01,01,03,1,24-May-2018 11:37:08,0.541775,0.111025,0.448475,5.04631666666667,-126.590833333333,-47.7973333333333,583.6255
01,01,03,1,24-May-2018 11:37:08,0.541775,0.111025,0.448475,5.04631666666667,-126.590833333333,-47.7973333333333,583.6255
01,01,03,1,24-May-2018 11:37:08,0.541775,0.111025,0.448475,5.04631666666667,-126.590833333333,-47.7973333333333,583.6255
01,01,03,1,24-May-2018 11:37:08,0.541775,0.111025,0.448475,5.04631666666667,-126.590833333333,-47.7973333333333,583.6255
01,01,03,1,24-May-2018 11:37:09,0.77222,0.00208000000000001,0.74378,86.0787,-447.264,-145.92,583.6255
01,01,03,1,24-May-2018 11:37:09,0.77222,0.00208000000000001,0.74378,86.0787,-447.264,-145.92,583.6255
01,01,03,1,24-May-2018 11:37:09,0.77222,0.00208000000000001,0.74378,86.0787,-447.264,-145.92,583.6255
01,01,03,1,24-May-2018 11:37:09,0.77222,0.00208000000000001,0.74378,86.0787,-447.264,-145.92,0
01,01,03,1,24-May-2018 11:37:10,0.83152,-0.06214,0.56862,-9.43638,-71.6418,-62.1374,827.195
01,01,03,1,24-May-2018 11:37:10,0.83152,-0.06214,0.56862,-9.43638,-71.6418,-62.1374,827.195
01,01,03,1,24-May-2018 11:37:10,0.83152,-0.06214,0.56862,-9.43638,-71.6418,-62.1374,827.195
01,01,03,1,24-May-2018 11:37:10,0.83152,-0.06214,0.56862,-9.43638,-71.6418,-62.1374,827.195
01,02,01,1,24-May-2018 11:38:53,-1.01316,-0.13376,0.22328,278.5094,-1471.5292,-930.65632,520.062666666667
01,02,01,1,24-May-2018 11:38:53,-1.01316,-0.13376,0.22328,278.5094,-1471.5292,-930.65632,520.062666666667
01,02,01,1,24-May-2018 11:38:53,-1.01316,-0.13376,0.22328,278.5094,-1471.5292,-930.65632,520.062666666667
01,02,01,1,24-May-2018 11:38:53,-1.01316,-0.13376,0.22328,278.5094,-1471.5292,-930.65632,520.062666666667
01,02,01,1,24-May-2018 11:38:54,-0.62802,-0.20302,0.50244,138.029416666667,-835.192333333333,-382.170583333333,534.557
01,02,01,1,24-May-2018 11:38:54,-0.62802,-0.20302,0.50244,138.029416666667,-835.192333333333,-382.170583333333,534.557
01,02,01,1,24-May-2018 11:38:54,-0.62802,-0.20302,0.50244,138.029416666667,-835.192333333333,-382.170583333333,534.557
01,02,01,1,24-May-2018 11:38:54,-0.62802,-0.20302,0.50244,138.029416666667,-835.192333333333,-382.170583333333,534.557
01,02,01,1,24-May-2018 11:38:55,-0.7562,-0.3271,0.66316,484.53365,-2569.7475,-1221.1115,531.499666666667
01,02,01,1,24-May-2018 11:38:55,-0.7562,-0.3271,0.66316,484.53365,-2569.7475,-1221.1115,531.499666666667
01,02,01,1,24-May-2018 11:38:55,-0.7562,-0.3271,0.66316,484.53365,-2569.7475,-1221.1115,531.499666666667
01,02,01,1,24-May-2018 11:38:55,-0.7562,-0.3271,0.66316,484.53365,-2569.7475,-1221.1115,531.499666666667
01,02,01,1,24-May-2018 11:38:56,-0.270975,-0.44175,0.813125,139.671183333333,-843.9405,-386.2969,646.661
01,02,01,1,24-May-2018 11:38:56,-0.270975,-0.44175,0.813125,139.671183333333,-843.9405,-386.2969,646.661
01,02,01,1,24-May-2018 11:38:56,-0.270975,-0.44175,0.813125,139.671183333333,-843.9405,-386.2969,646.661
01,02,01,1,24-May-2018 11:38:56,-0.270975,-0.44175,0.813125,139.671183333333,-843.9405,-386.2969,646.661
01,02,01,1,24-May-2018 11:38:57,0.238375,-0.34625,0.268225,490.0763,-2599.272,-822.611333333333,547.537
01,02,01,1,24-May-2018 11:38:57,0.238375,-0.34625,0.268225,490.0763,-2599.272,-822.611333333333,547.537
01,02,01,1,24-May-2018 11:38:57,0.238375,-0.34625,0.268225,490.0763,-2599.272,-822.611333333333,547.537
01,02,01,1,24-May-2018 11:38:57,0.238375,-0.34625,0.268225,490.0763,-2599.272,-822.611333333333,547.537
01,02,01,1,24-May-2018 11:38:58,-1.140125,-0.3753,0.005025,141.723516666667,-854.875666666667,-803.79555,458.424
01,02,01,1,24-May-2018 11:38:58,-1.140125,-0.3753,0.005025,141.723516666667,-854.875666666667,-803.79555,458.424
01,02,01,1,24-May-2018 11:38:58,-1.140125,-0.3753,0.005025,141.723516666667,-854.875666666667,-803.79555,458.424
01,02,01,1,24-May-2018 11:38:58,-1.140125,-0.3753,0.005025,141.723516666667,-854.875666666667,-803.79555,458.424
01,02,01,1,24-May-2018 11:38:59,0.32835,-0.358675,0.3768,142.54415,-859.249833333333,19.2533,599.279857142857
01,02,01,1,24-May-2018 11:38:59,0.32835,-0.358675,0.3768,142.54415,-859.249833333333,19.2533,599.279857142857
01,02,01,1,24-May-2018 11:38:59,0.32835,-0.358675,0.3768,142.54415,-859.249833333333,19.2533,599.279857142857
01,02,01,1,24-May-2018 11:38:59,0.32835,-0.358675,0.3768,142.54415,-859.249833333333,19.2533,599.279857142857
01,02,01,1,24-May-2018 11:39:00,0.808,-0.7264,0.54528,392.10164,-2136.6942,-1005.6466,828.236666666667
01,02,01,1,24-May-2018 11:39:00,0.808,-0.7264,0.54528,392.10164,-2136.6942,-1005.6466,828.236666666667
01,02,01,1,24-May-2018 11:39:00,0.808,-0.7264,0.54528,392.10164,-2136.6942,-1005.6466,828.236666666667
01,02,01,1,24-May-2018 11:39:00,0.808,-0.7264,0.54528,392.10164,-2136.6942,-1005.6466,828.236666666667
01,02,01,1,24-May-2018 11:39:01,0.699166666666667,-0.5555,0.284266666666667,273.9622,-1501.03542857143,-702.269585714286,730.1888
01,02,01,1,24-May-2018 11:39:01,0.699166666666667,-0.5555,0.284266666666667,273.9622,-1501.03542857143,-702.269585714286,730.1888
01,02,01,1,24-May-2018 11:39:01,0.699166666666667,-0.5555,0.284266666666667,273.9622,-1501.03542857143,-702.269585714286,730.1888
01,02,01,1,24-May-2018 11:39:01,0.699166666666667,-0.5555,0.284266666666667,273.9622,-1501.03542857143,-702.269585714286,730.1888
01,02,01,1,24-May-2018 11:39:02,0.98202,-0.5038,0.10752,-33.99475,25.523,31.75475,675.806
01,02,01,1,24-May-2018 11:39:02,0.98202,-0.5038,0.10752,-33.99475,25.523,31.75475,675.806
01,02,01,1,24-May-2018 11:39:02,0.98202,-0.5038,0.10752,-33.99475,25.523,31.75475,675.806
01,02,01,1,24-May-2018 11:39:02,0.98202,-0.5038,0.10752,-33.99475,25.523,31.75475,675.806
01,02,02,1,24-May-2018 11:39:11,-0.72665,-0.309775,0.558725,419.69032,-2283.662,-1074.9662,546.212
01,02,02,1,24-May-2018 11:39:11,-0.72665,-0.309775,0.558725,419.69032,-2283.662,-1074.9662,546.212
01,02,02,1,24-May-2018 11:39:11,-0.72665,-0.309775,0.558725,419.69032,-2283.662,-1074.9662,546.212
01,02,02,1,24-May-2018 11:39:11,-0.72665,-0.309775,0.558725,419.69032,-2283.662,-1074.9662,546.212
01,02,02,1,24-May-2018 11:39:12,-0.72705,-0.316775,0.5533,-13.6215,2.5065,3.665,544.078
01,02,02,1,24-May-2018 11:39:12,-0.72705,-0.316775,0.5533,-13.6215,2.5065,3.665,544.078
01,02,02,1,24-May-2018 11:39:12,-0.72705,-0.316775,0.5533,-13.6215,2.5065,3.665,544.078
01,02,02,1,24-May-2018 11:39:12,-0.72705,-0.316775,0.5533,-13.6215,2.5065,3.665,544.078
01,02,02,1,24-May-2018 11:39:13,-0.72856,-0.31888,0.5523,334.3315,-1839.036,-1752.76746666667,542.211
01,02,02,1,24-May-2018 11:39:13,-0.72856,-0.31888,0.5523,334.3315,-1839.036,-1752.76746666667,542.211
01,02,02,1,24-May-2018 11:39:13,-0.72856,-0.31888,0.5523,334.3315,-1839.036,-1752.76746666667,542.211
01,02,02,1,24-May-2018 11:39:13,-0.72856,-0.31888,0.5523,334.3315,-1839.036,-1752.76746666667,542.211
01,02,02,1,24-May-2018 11:39:14,-0.72934,-0.31764,0.55126,203.18406,-1162.9068,-4.322,540.876
01,02,02,1,24-May-2018 11:39:14,-0.72934,-0.31764,0.55126,203.18406,-1162.9068,-4.322,540.876
01,02,02,1,24-May-2018 11:39:14,-0.72934,-0.31764,0.55126,203.18406,-1162.9068,-4.322,540.876
01,02,02,1,24-May-2018 11:39:14,-0.72934,-0.31764,0.55126,203.18406,-1162.9068,-4.322,540.876
01,02,02,1,24-May-2018 11:39:15,-0.73056,-0.31254,0.54888,389.50455,-2114.38775,-1329.618325,541.474
01,02,02,1,24-May-2018 11:39:15,-0.73056,-0.31254,0.54888,389.50455,-2114.38775,-1329.618325,541.474
01,02,02,1,24-May-2018 11:39:15,-0.73056,-0.31254,0.54888,389.50455,-2114.38775,-1329.618325,541.474
01,02,02,1,24-May-2018 11:39:15,-0.73056,-0.31254,0.54888,389.50455,-2114.38775,-1329.618325,541.474
01,02,02,1,24-May-2018 11:39:16,-0.7456,-0.528766666666667,0.355033333333333,82.08014,-558.4866,25.22996,517.700333333333
01,02,02,1,24-May-2018 11:39:16,-0.7456,-0.528766666666667,0.355033333333333,82.08014,-558.4866,25.22996,517.700333333333
01,02,02,1,24-May-2018 11:39:16,-0.7456,-0.528766666666667,0.355033333333333,82.08014,-558.4866,25.22996,517.700333333333
01,02,02,1,24-May-2018 11:39:16,-0.7456,-0.528766666666667,0.355033333333333,82.08014,-558.4866,25.22996,517.700333333333
01,02,02,1,24-May-2018 11:39:17,-0.88786,-0.28944,0.29928,548.58205,-2910.9195,-1376.486,517.700333333333
01,02,02,1,24-May-2018 11:39:17,-0.88786,-0.28944,0.29928,548.58205,-2910.9195,-1376.486,517.700333333333
01,02,02,1,24-May-2018 11:39:17,-0.88786,-0.28944,0.29928,548.58205,-2910.9195,-1376.486,517.700333333333
01,02,02,1,24-May-2018 11:39:17,-0.88786,-0.28944,0.29928,548.58205,-2910.9195,-1376.486,0
01,02,02,1,24-May-2018 11:39:18,-0.879925,-0.21,0.0207,161.575016666667,-959.853666666667,-902.82335,551.719571428571
01,02,02,1,24-May-2018 11:39:18,-0.879925,-0.21,0.0207,161.575016666667,-959.853666666667,-902.82335,551.719571428571
01,02,02,1,24-May-2018 11:39:18,-0.879925,-0.21,0.0207,161.575016666667,-959.853666666667,-902.82335,551.719571428571
01,02,02,1,24-May-2018 11:39:18,-0.879925,-0.21,0.0207,161.575016666667,-959.853666666667,-902.82335,551.719571428571
01,02,02,1,24-May-2018 11:39:19,-0.81622,-0.34162,0.40384,218.708985714286,-1248.419,-382.150428571429,517.268
01,02,02,1,24-May-2018 11:39:19,-0.81622,-0.34162,0.40384,218.708985714286,-1248.419,-382.150428571429,517.268
01,02,02,1,24-May-2018 11:39:19,-0.81622,-0.34162,0.40384,218.708985714286,-1248.419,-382.150428571429,517.268
01,02,02,1,24-May-2018 11:39:19,-0.81622,-0.34162,0.40384,218.708985714286,-1248.419,-382.150428571429,517.268
01,02,02,1,24-May-2018 11:39:20,-0.66994,-0.34032,0.63732,317.1171,-1812.2046,-569.2124,502.1928
01,02,02,1,24-May-2018 11:39:20,-0.66994,-0.34032,0.63732,317.1171,-1812.2046,-569.2124,502.1928
01,02,02,1,24-May-2018 11:39:20,-0.66994,-0.34032,0.63732,317.1171,-1812.2046,-569.2124,502.1928
01,02,02,1,24-May-2018 11:39:20,-0.66994,-0.34032,0.63732,317.1171,-1812.2046,-569.2124,502.1928
01,02,03,1,24-May-2018 11:39:32,-0.9096,-0.2158,0.1892,332.971171428571,-1803.56285714286,-844.199728571429,405.021666666667
01,02,03,1,24-May-2018 11:39:32,-0.9096,-0.2158,0.1892,332.971171428571,-1803.56285714286,-844.199728571429,405.021666666667
01,02,03,1,24-May-2018 11:39:32,-0.9096,-0.2158,0.1892,332.971171428571,-1803.56285714286,-844.199728571429,405.021666666667
01,02,03,1,24-May-2018 11:39:32,-0.9096,-0.2158,0.1892,332.971171428571,-1803.56285714286,-844.199728571429,405.021666666667
01,02,03,1,24-May-2018 11:39:33,-0.9089,-0.21715,0.1852,222.91712,-1249.3854,-1188.8306,388.536333333333
01,02,03,1,24-May-2018 11:39:33,-0.9089,-0.21715,0.1852,222.91712,-1249.3854,-1188.8306,388.536333333333
01,02,03,1,24-May-2018 11:39:33,-0.9089,-0.21715,0.1852,222.91712,-1249.3854,-1188.8306,388.536333333333
01,02,03,1,24-May-2018 11:39:33,-0.9089,-0.21715,0.1852,222.91712,-1249.3854,-1188.8306,388.536333333333
01,02,03,1,24-May-2018 11:39:34,-0.91014,-0.2226,0.17696,180.456883333333,-1060.45766666667,19.2421833333333,383.847
01,02,03,1,24-May-2018 11:39:34,-0.91014,-0.2226,0.17696,180.456883333333,-1060.45766666667,19.2421833333333,383.847
01,02,03,1,24-May-2018 11:39:34,-0.91014,-0.2226,0.17696,180.456883333333,-1060.45766666667,19.2421833333333,383.847
01,02,03,1,24-May-2018 11:39:34,-0.91014,-0.2226,0.17696,180.456883333333,-1060.45766666667,19.2421833333333,383.847
01,02,03,1,24-May-2018 11:39:35,-0.90865,-0.223625,0.174125,482.75016,-2619.5884,-1233.411,388.1708
01,02,03,1,24-May-2018 11:39:35,-0.90865,-0.223625,0.174125,482.75016,-2619.5884,-1233.411,388.1708
01,02,03,1,24-May-2018 11:39:35,-0.90865,-0.223625,0.174125,482.75016,-2619.5884,-1233.411,388.1708
