heart,z,y,x,w,droll,dpitch,dyaw,ax,ay,az,time_1,time_2,time_3,time_4,time_5,time_6
1023,-0.451,-0.1484,-0.4736,0.7417,-55.3,6.7,-5.2,0.068,0.009,0.019,2018,4,24,23,10,8.524
1023,-0.4517,-0.1443,-0.4813,0.7371,-55.1,7.5,-3.3,0.068,-0.016,0.025,2018,4,24,23,10,8.562
1023,-0.4523,-0.14,-0.4895,0.7322,-61.2,9.6,-1.5,0.101,0.082,-0.018,2018,4,24,23,10,8.585
1023,-0.453,-0.1356,-0.4988,0.7263,-68,14.2,1.9,0.108,0.042,-0.019,2018,4,24,23,10,8.59
1023,-0.4537,-0.1319,-0.5086,0.7196,-63.9,18.2,7,0.099,-0.03,0.022,2018,4,24,23,10,8.603
1023,-0.4543,-0.1297,-0.5179,0.713,-57.5,22.7,11.1,0.087,-0.048,0.029,2018,4,24,23,10,8.626
1023,-0.4549,-0.1285,-0.5268,0.7062,-56.5,26.2,13.8,0.083,0.001,0.028,2018,4,24,23,10,8.663
1023,-0.4556,-0.128,-0.536,0.699,-61.2,30.1,16.8,0.08,0.035,-0.01,2018,4,24,23,10,8.686
1023,-0.4557,-0.1279,-0.5463,0.6909,-59.8,36.4,19.4,0.039,-0.01,-0.015,2018,4,24,23,10,8.69
0,-0.4554,-0.1294,-0.5562,0.6829,-51.1,42.9,22.9,0.026,-0.026,0.022,2018,4,24,23,10,8.709
0,-0.4546,-0.1324,-0.5651,0.6754,-45.4,47.3,25.2,0.042,0.029,0.044,2018,4,24,23,10,8.745
0,-0.4534,-0.136,-0.5741,0.668,-45.5,52,27.1,0.065,0.04,0,2018,4,24,23,10,8.768
0,-0.4515,-0.1408,-0.5838,0.6598,-43.4,62.5,29.7,0.078,-0.015,-0.043,2018,4,24,23,10,8.772
0,-0.4484,-0.1475,-0.5933,0.6519,-33.8,73.1,33.7,0.052,0.009,0.021,2018,4,24,23,10,8.786
0,-0.445,-0.1566,-0.6011,0.6449,-19.9,77.6,38.7,0.043,0.02,0.079,2018,4,24,23,10,8.822
0,-0.4431,-0.1702,-0.6072,0.637,-9.7,79.3,47.2,0.131,0.055,0.072,2018,4,24,23,10,8.846
0,-0.441,-0.1844,-0.6127,0.6292,-8.7,80.7,53.9,0.079,-0.035,0.054,2018,4,24,23,10,8.85
0,-0.4379,-0.1968,-0.6183,0.6221,-15.4,83.2,59.3,0.037,-0.03,0.056,2018,4,24,23,10,8.867
0,-0.4355,-0.2089,-0.6249,0.6132,-28.9,81.9,63.8,0.036,-0.013,0.013,2018,4,24,23,10,8.89
0,-0.4333,-0.221,-0.6317,0.6035,-19.6,81.8,70.2,-0.003,-0.072,-0.015,2018,4,24,23,10,8.907
0,-0.4307,-0.2346,-0.637,0.5945,-7.5,84.7,71.2,-0.042,-0.184,0.004,2018,4,24,23,10,8.931
0,-0.4278,-0.249,-0.6413,0.5861,-11.2,83.6,70.4,-0.077,-0.035,0.025,2018,4,24,23,10,8.966
0,-0.4265,-0.2622,-0.6459,0.5761,-30.9,77.6,72.2,-0.049,0.038,0.006,2018,4,24,23,10,8.989
0,-0.427,-0.2743,-0.6512,0.5641,-37.1,69,81.6,-0.068,0.02,-0.011,2018,4,24,23,10,8.994
0,-0.4294,-0.2863,-0.6546,0.5521,-30.1,57,91.4,-0.112,0.035,0.033,2018,4,24,23,10,9.008
0,-0.4343,-0.2983,-0.6558,0.5405,-32.8,41.4,98.3,-0.18,0.021,0.031,2018,4,24,23,10,9.025
0,-0.4416,-0.3087,-0.6567,0.5275,-49,29.5,104.6,-0.247,0.024,0.019,2018,4,24,23,10,9.047
1023,-0.452,-0.3179,-0.6575,0.512,-65.5,19.5,110.8,-0.356,-0.098,0.082,2018,4,24,23,10,9.083
1023,-0.4648,-0.3273,-0.6576,0.4942,-67.4,10.3,122.6,-0.457,-0.086,0.168,2018,4,24,23,10,9.106
1023,-0.479,-0.3372,-0.6555,0.4764,-56,1.1,132,-0.483,-0.069,0.237,2018,4,24,23,10,9.111
1023,-0.4933,-0.3484,-0.6502,0.4607,-28.4,-10.9,134.9,-0.515,-0.092,0.317,2018,4,24,23,10,9.146
1023,-0.5077,-0.36,-0.6413,0.4484,-12.5,-29.9,132.7,-0.618,-0.119,0.309,2018,4,24,23,10,9.168
1023,-0.5224,-0.3709,-0.6296,0.4393,5.2,-44.4,123.3,-0.595,-0.203,0.169,2018,4,24,23,10,9.173
1023,-0.535,-0.3791,-0.6167,0.4354,19.4,-54,105.2,-0.486,-0.207,0.029,2018,4,24,23,10,9.209
1023,-0.5455,-0.3844,-0.6047,0.4345,20.5,-58.5,83.7,-0.376,-0.165,-0.016,2018,4,24,23,10,9.209
1023,-0.5542,-0.3879,-0.5929,0.4366,34.3,-62,65.4,-0.203,-0.048,0.001,2018,4,24,23,10,9.232
1023,-0.562,-0.3905,-0.5811,0.4402,26.9,-64.6,49.4,-0.131,0.147,-0.002,2018,4,24,23,10,9.268
1023,-0.5703,-0.3916,-0.5703,0.4426,14.6,-63.9,36.8,-0.061,0.251,-0.049,2018,4,24,23,10,9.268
1023,-0.5784,-0.3908,-0.5612,0.4445,2.6,-61.3,28.3,0.015,0.334,-0.072,2018,4,24,23,10,9.29
1023,-0.5864,-0.3883,-0.5537,0.4457,-9.8,-59.4,22.3,0.043,0.286,-0.056,2018,4,24,23,10,9.325
1023,-0.5948,-0.3835,-0.5482,0.4454,-32.5,-55.5,16.1,0.144,0.195,-0.068,2018,4,24,23,10,9.348
1023,-0.6024,-0.3754,-0.5461,0.4446,-42.5,-51.8,13.8,0.217,0.09,-0.068,2018,4,24,23,10,9.353
1023,-0.6091,-0.3667,-0.5449,0.4443,-33.1,-48.5,13.7,0.263,0.045,-0.052,2018,4,24,23,10,9.37
1023,-0.6145,-0.3593,-0.543,0.4453,-18,-46.3,11.8,0.306,0.065,-0.056,2018,4,24,23,10,9.393
1023,-0.6186,-0.3532,-0.5402,0.448,-4.9,-44.2,7.6,0.337,0.083,-0.075,2018,4,24,23,10,9.41
0,-0.6214,-0.3477,-0.5371,0.452,2.3,-42.6,1,0.355,0.098,-0.086,2018,4,24,23,10,9.433
0,-0.6234,-0.3422,-0.5341,0.4569,2.8,-41.6,-5.8,0.35,0.109,-0.086,2018,4,24,23,10,9.451
0,-0.625,-0.3361,-0.5315,0.4623,2.3,-42.6,-11.4,0.312,0.109,-0.087,2018,4,24,23,10,9.474
0,-0.6265,-0.3295,-0.529,0.4679,0.4,-43.8,-14.3,0.277,0.108,-0.095,2018,4,24,23,10,9.492
0,-0.6281,-0.3228,-0.5266,0.4731,-0.9,-44.6,-12.8,0.22,0.104,-0.103,2018,4,24,23,10,9.516
0,-0.63,-0.3165,-0.524,0.4777,-0.9,-45.6,-7.4,0.148,0.088,-0.113,2018,4,24,23,10,9.532
0,-0.6324,-0.3109,-0.521,0.4814,-0.5,-45.9,1.3,0.067,0.065,-0.129,2018,4,24,23,10,9.55
0,-0.6371,-0.3073,-0.516,0.4829,-5.2,-45.3,14,-0.04,0.061,-0.155,2018,4,24,23,10,9.573
0,-0.6434,-0.3043,-0.5108,0.482,-15.3,-43.2,27.8,-0.118,0.047,-0.179,2018,4,24,23,10,9.592
0,-0.6512,-0.3013,-0.5062,0.4782,-30.3,-39.6,40.5,-0.175,0.03,-0.187,2018,4,24,23,10,9.614
0,-0.6602,-0.2978,-0.5026,0.4718,-43.8,-36.2,46.5,-0.098,0,-0.175,2018,4,24,23,10,9.632
0,-0.6698,-0.293,-0.5006,0.4634,-59.3,-31.5,47.5,-0.118,-0.023,-0.192,2018,4,24,23,10,9.655
0,-0.6791,-0.2873,-0.4999,0.454,-63.2,-25.4,44,-0.084,-0.065,-0.183,2018,4,24,23,10,9.674
0,-0.6872,-0.282,-0.4999,0.4452,-53,-20.2,36.5,-0.05,-0.109,-0.155,2018,4,24,23,10,9.696
0,-0.6932,-0.2785,-0.4994,0.4385,-28.7,-14.7,27.9,-0.03,-0.15,-0.141,2018,4,24,23,10,9.733
0,-0.6965,-0.2783,-0.4976,0.4355,7.4,-10.4,18.2,-0.027,-0.186,-0.125,2018,4,24,23,10,9.756
0,-0.6969,-0.2822,-0.4936,0.4368,47.6,-8.4,8.9,-0.033,-0.189,-0.1,2018,4,24,23,10,9.76
1023,-0.6947,-0.2899,-0.4872,0.4424,81.2,-10.4,0.1,-0.014,-0.165,-0.071,2018,4,24,23,10,9.774
1023,-0.6907,-0.2997,-0.4786,0.4515,101,-16.2,-9.3,0.017,-0.118,-0.078,2018,4,24,23,10,9.792
1023,-0.6857,-0.3093,-0.4687,0.4629,101.2,-24.6,-19.5,0.05,-0.038,-0.133,2018,4,24,23,10,9.812
1023,-0.681,-0.3158,-0.4593,0.4747,77.7,-31.1,-29.4,0.025,0.043,-0.211,2018,4,24,23,10,9.851
1023,-0.6778,-0.317,-0.4525,0.485,34.7,-34.6,-36.2,-0.063,0.1,-0.258,2018,4,24,23,10,9.875
1023,-0.6769,-0.3117,-0.4499,0.492,-20.5,-35.8,-39.7,-0.154,0.144,-0.255,2018,4,24,23,10,9.879
1023,-0.6789,-0.2996,-0.4523,0.4946,-76.2,-32.9,-39.2,-0.192,0.134,-0.246,2018,4,24,23,10,9.895
1023,-0.6831,-0.2822,-0.4593,0.4926,-118.2,-26.3,-36.1,-0.131,0.113,-0.218,2018,4,24,23,10,9.916
1023,-0.6882,-0.2619,-0.4696,0.487,-139.2,-16.2,-31.2,-0.011,0.061,-0.18,2018,4,24,23,10,9.935
1023,-0.6917,-0.2412,-0.4826,0.4799,-130.8,-3,-26.1,0.126,0.012,-0.139,2018,4,24,23,10,9.958
1023,-0.6931,-0.2248,-0.4946,0.4735,-91.8,12.8,-20.8,0.22,-0.016,-0.11,2018,4,24,23,10,9.979
1023,-0.692,-0.218,-0.5027,0.4698,-24.5,29.9,-15.2,0.26,-0.055,-0.099,2018,4,24,23,10,10.015
1023,-0.6869,-0.2224,-0.5063,0.4715,59,46.2,-9.2,0.243,-0.046,-0.092,2018,4,24,23,10,10.038
1023,-0.6768,-0.236,-0.5059,0.4797,128.9,58.5,-4.5,0.189,-0.002,-0.073,2018,4,24,23,10,10.043
1023,-0.6631,-0.2572,-0.5015,0.4924,178.4,65.4,-0.2,0.103,0.032,-0.044,2018,4,24,23,10,10.057
1023,-0.6476,-0.2835,-0.4933,0.5067,198.9,65.9,3.2,0.013,0.099,-0.015,2018,4,24,23,10,10.075
1023,-0.6322,-0.3108,-0.4831,0.5198,186.4,61.7,6.6,-0.051,0.163,0.017,2018,4,24,23,10,10.098
1023,-0.6188,-0.3349,-0.4736,0.5295,145.1,52.6,10.7,-0.097,0.208,0.042,2018,4,24,23,10,10.116
0,-0.6093,-0.3527,-0.4672,0.5348,85.7,41.2,14.2,-0.105,0.23,0.06,2018,4,24,23,10,10.139
0,-0.6046,-0.3627,-0.465,0.5352,22.2,29.4,16.5,-0.106,0.219,0.057,2018,4,24,23,10,10.157
0,-0.6047,-0.3656,-0.4671,0.5314,-28.7,19.6,16.3,-0.086,0.167,0.042,2018,4,24,23,10,10.181
0,-0.6076,-0.3628,-0.4722,0.5255,-58.4,12.5,13.3,-0.079,0.104,0.044,2018,4,24,23,10,10.2
0,-0.6114,-0.3564,-0.4788,0.5193,-65.8,7.6,8.8,-0.079,0.033,0.055,2018,4,24,23,10,10.218
0,-0.6148,-0.3491,-0.4852,0.5143,-56,4.6,3.8,-0.073,-0.009,0.068,2018,4,24,23,10,10.241
0,-0.6168,-0.3427,-0.4903,0.5113,-37.8,3.1,-0.3,-0.045,-0.007,0.072,2018,4,24,23,10,10.26
0,-0.6176,-0.338,-0.4938,0.5102,-20,2.9,-3.4,-0.018,0.006,0.064,2018,4,24,23,10,10.283
0,-0.6172,-0.3348,-0.496,0.5107,-6.2,3.1,-4.5,0,0.03,0.05,2018,4,24,23,10,10.298
0,-0.6162,-0.333,-0.4971,0.5119,1.7,3.7,-3.3,0.012,0.052,0.041,2018,4,24,23,10,10.335
0,-0.6151,-0.3322,-0.4976,0.5133,6.2,4,0.2,0.001,0.049,0.044,2018,4,24,23,10,10.357
0,-0.6141,-0.3322,-0.4976,0.5144,9,3.6,5,-0.015,0.04,0.043,2018,4,24,23,10,10.36
0,-0.6136,-0.3329,-0.497,0.5153,9.8,2.5,10.2,-0.031,0.038,0.043,2018,4,24,23,10,10.378
0,-0.6137,-0.3337,-0.4961,0.5155,7.1,0.4,14.6,-0.03,0.037,0.033,2018,4,24,23,10,10.401
0,-0.6144,-0.3342,-0.4952,0.5151,1.5,-2,16.8,-0.015,0.029,0.02,2018,4,24,23,10,10.418
0,-0.6158,-0.3338,-0.4947,0.5143,-5,-4.6,16.3,-0.008,0.018,0.01,2018,4,24,23,10,10.442
0,-0.6175,-0.3324,-0.4946,0.5132,-11.3,-7.2,14.1,0.001,0.006,0.003,2018,4,24,23,10,10.46
1023,-0.6195,-0.3298,-0.495,0.5121,-15.6,-9.5,10.7,0.006,-0.007,-0.013,2018,4,24,23,10,10.484
1023,-0.6213,-0.3265,-0.4958,0.5113,-16.8,-11.3,6.8,0.023,-0.016,-0.026,2018,4,24,23,10,10.5
1023,-0.6228,-0.3226,-0.4967,0.511,-16.3,-12.5,3,0.036,-0.021,-0.041,2018,4,24,23,10,10.523
1023,-0.6239,-0.3185,-0.4978,0.5112,-14.1,-12.9,-0.2,0.034,-0.019,-0.053,2018,4,24,23,10,10.54
1023,-0.6247,-0.3146,-0.4988,0.5117,-11.4,-12.9,-2,0.029,-0.014,-0.064,2018,4,24,23,10,10.577
1023,-0.6251,-0.3109,-0.4997,0.5125,-9.3,-12.5,-2.7,0.03,-0.009,-0.073,2018,4,24,23,10,10.6
1023,-0.6254,-0.3076,-0.5006,0.5134,-8.5,-11.2,-2.5,0.019,-0.004,-0.087,2018,4,24,23,10,10.604
1023,-0.6255,-0.3046,-0.5017,0.5139,-9.4,-9.6,-1.3,-0.014,-0.01,-0.092,2018,4,24,23,10,10.622
1023,-0.6256,-0.3019,-0.5031,0.5139,-10.6,-6.9,0.4,-0.066,-0.02,-0.096,2018,4,24,23,10,10.641
1023,-0.6258,-0.2996,-0.5048,0.5134,-11.2,-4.6,2.9,-0.111,-0.033,-0.086,2018,4,24,23,10,10.665
1023,-0.6259,-0.2977,-0.5067,0.5125,-11.6,-2,4.3,-0.112,-0.035,-0.069,2018,4,24,23,10,10.682
1023,-0.626,-0.296,-0.5087,0.5115,-11.2,0,3.8,-0.08,-0.035,-0.07,2018,4,24,23,10,10.7
1023,-0.6256,-0.2942,-0.5109,0.5108,-9.4,2,0.6,-0.028,-0.032,-0.069,2018,4,24,23,10,10.724
1023,-0.6245,-0.2925,-0.5132,0.5107,-5.2,4.4,-4.8,0,-0.029,-0.073,2018,4,24,23,10,10.742
1023,-0.6224,-0.2911,-0.5156,0.5117,1,7,-10.1,0.017,-0.021,-0.067,2018,4,24,23,10,10.763
0,-0.6195,-0.2902,-0.5179,0.5135,5.6,9.4,-14.5,0.029,0.003,-0.065,2018,4,24,23,10,10.8
0,-0.6159,-0.2897,-0.5202,0.5157,6.7,12.8,-16.6,0.019,0.024,-0.061,2018,4,24,23,10,10.823
0,-0.6121,-0.2895,-0.5229,0.5176,5.2,16.5,-16.6,0.007,0.04,-0.044,2018,4,24,23,10,10.828
0,-0.6082,-0.2895,-0.5259,0.5191,2.4,20,-14.9,0.023,0.05,-0.038,2018,4,24,23,10,10.841
0,-0.6044,-0.2898,-0.5293,0.5199,0.6,23.6,-12.8,0.059,0.048,-0.029,2018,4,24,23,10,10.863
0,-0.6005,-0.2902,-0.533,0.5205,0.4,26.6,-11.7,0.104,0.053,-0.028,2018,4,24,23,10,10.881
0,-0.5963,-0.2909,-0.5369,0.5209,1,29.6,-12.1,0.156,0.071,-0.049,2018,4,24,23,10,10.901
0,-0.5916,-0.2919,-0.5412,0.5213,1,32.9,-13.8,0.21,0.08,-0.053,2018,4,24,23,10,10.938
0,-0.5865,-0.2927,-0.5459,0.5218,-0.3,35.8,-16.3,0.263,0.097,-0.052,2018,4,24,23,10,10.961
0,-0.581,-0.2932,-0.5508,0.5224,-0.9,37.5,-18.3,0.303,0.103,-0.03,2018,4,24,23,10,10.966
0,-0.5754,-0.2937,-0.5556,0.5233,1.8,37.5,-18.7,0.291,0.096,-0.026,2018,4,24,23,10,10.983
0,-0.5696,-0.2948,-0.56,0.5243,7.3,35.9,-16.3,0.215,0.088,-0.045,2018,4,24,23,10,11.007
0,-0.5639,-0.2974,-0.5638,0.5249,11.6,34.8,-7.6,0.045,0.08,-0.099,2018,4,24,23,10,11.044
0,-0.5598,-0.3018,-0.5661,0.5243,13.5,33.4,8.7,-0.149,0.044,-0.122,2018,4,24,23,10,11.044
0,-0.5578,-0.308,-0.5669,0.522,13.1,29.1,29.9,-0.304,0.013,-0.12,2018,4,24,23,10,11.066
0,-0.5583,-0.3155,-0.5662,0.5177,9.2,23.2,51.2,-0.398,-0.017,-0.104,2018,4,24,23,10,11.084
0,-0.5616,-0.3235,-0.5644,0.5112,-3.9,14.5,65.6,-0.414,-0.037,-0.095,2018,4,24,23,10,11.121
0,-0.5676,-0.3292,-0.5631,0.5022,-33.1,5.6,66.4,-0.358,-0.037,-0.116,2018,4,24,23,10,11.144
1023,-0.5753,-0.33,-0.5649,0.4907,-71.3,0.4,53.3,-0.25,-0.035,-0.123,2018,4,24,23,10,11.148
1023,-0.583,-0.3251,-0.5708,0.4779,-98.1,-1.7,32.5,-0.151,-0.048,-0.085,2018,4,24,23,10,11.164
1023,-0.59,-0.3157,-0.5788,0.4658,-105.8,-2.8,11,-0.081,-0.073,-0.019,2018,4,24,23,10,11.187
1023,-0.5949,-0.3042,-0.5871,0.4568,-87.4,-3,-7,-0.029,-0.14,0.005,2018,4,24,23,10,11.206
1023,-0.5964,-0.2939,-0.594,0.4527,-47.1,-0.2,-19.5,0.018,-0.179,-0.011,2018,4,24,23,10,11.228
1023,-0.5954,-0.2895,-0.5971,0.4528,3.4,4.5,-25.8,0.052,-0.163,-0.021,2018,4,24,23,10,11.246
1023,-0.5902,-0.2888,-0.5977,0.4592,48.3,8.2,-27.6,0.068,-0.098,-0.017,2018,4,24,23,10,11.269
1023,-0.5828,-0.2923,-0.5954,0.4693,80.6,10.6,-25.1,0.085,-0.037,-0.002,2018,4,24,23,10,11.287
1023,-0.5747,-0.2991,-0.5905,0.481,95.1,10.7,-19.7,0.089,0.039,-0.005,2018,4,24,23,10,11.311
1023,-0.5671,-0.3074,-0.5846,0.4919,89.9,10.2,-10.8,0.078,0.083,-0.013,2018,4,24,23,10,11.327
1023,-0.5611,-0.3156,-0.579,0.5001,70.3,9.8,0.7,0.077,0.106,-0.016,2018,4,24,23,10,11.344
1023,-0.5577,-0.3223,-0.5747,0.5046,39.2,7.3,9.9,0.152,0.13,-0.027,2018,4,24,23,10,11.365
1023,-0.557,-0.3261,-0.573,0.505,1.4,5.8,13.8,0.235,0.146,-0.064,2018,4,24,23,10,11.403
1023,-0.5581,-0.3264,-0.5748,0.5014,-31.6,8.1,13.8,0.282,0.113,-0.098,2018,4,24,23,10,11.426
1023,-0.5597,-0.3242,-0.5798,0.4952,-50.7,13.9,11.6,0.268,0.062,-0.093,2018,4,24,23,10,11.431
0,-0.5608,-0.3212,-0.5862,0.4884,-47.5,21.2,10.2,0.161,-0.007,-0.058,2018,4,24,23,10,11.45
0,-0.5602,-0.3199,-0.5919,0.4831,-21.4,28.6,11,0.071,-0.076,-0.024,2018,4,24,23,10,11.467
0,-0.5569,-0.3224,-0.5953,0.4809,18.5,36,10.7,0.02,-0.108,-0.01,2018,4,24,23,10,11.488
0,-0.5505,-0.3294,-0.5959,0.4828,56,42.1,5.7,0.025,-0.053,-0.01,2018,4,24,23,10,11.526
0,-0.5414,-0.3391,-0.5948,0.4878,77.2,46.6,-3.8,0.041,0.003,-0.014,2018,4,24,23,10,11.548
0,-0.5304,-0.3494,-0.5932,0.4945,82,49.4,-15.9,0.057,0.048,0,2018,4,24,23,10,11.553
0,-0.5183,-0.3584,-0.5923,0.5019,74.7,50.1,-28.4,0.091,0.084,0.01,2018,4,24,23,10,11.567
0,-0.5058,-0.3652,-0.5927,0.5092,63.6,50.9,-40.1,0.131,0.104,0.03,2018,4,24,23,10,11.604
0,-0.493,-0.3699,-0.5944,0.5163,54.6,52,-50.5,0.137,0.119,0.058,2018,4,24,23,10,11.627
0,-0.4796,-0.3732,-0.5972,0.5233,51.5,53.1,-57.2,0.083,0.117,0.075,2018,4,24,23,10,11.632
0,-0.4653,-0.3764,-0.6003,0.5302,55.9,53.7,-58.5,0.038,0.125,0.067,2018,4,24,23,10,11.648
0,-0.4503,-0.3802,-0.6028,0.5377,65.9,52.9,-56.7,0.001,0.118,0.092,2018,4,24,23,10,11.671
0,-0.4349,-0.3847,-0.6036,0.5461,75.6,48.8,-54.7,0.018,0.14,0.109,2018,4,24,23,10,11.689
0,-0.4196,-0.3892,-0.6033,0.5553,77.5,42.3,-54.4,0.032,0.182,0.103,2018,4,24,23,10,11.713
0,-0.4052,-0.3925,-0.6024,0.5645,70.8,33.9,-55,0.036,0.205,0.066,2018,4,24,23,10,11.731
0,-0.3922,-0.3941,-0.6018,0.5731,59.9,25,-55.9,-0.004,0.187,0.05,2018,4,24,23,10,11.753
0,-0.3806,-0.394,-0.6014,0.5814,53.9,14.5,-55.7,-0.088,0.132,0.057,2018,4,24,23,10,11.773
0,-0.3706,-0.3924,-0.5998,0.5906,57.5,0.9,-57.6,-0.2,0.004,0.07,2018,4,24,23,10,11.789
0,-0.3611,-0.3889,-0.5967,0.6018,67.5,-16,-62.3,-0.326,-0.125,0.038,2018,4,24,23,10,11.806
1023,-0.3513,-0.3845,-0.5895,0.6172,115.3,-38.8,-60.5,-0.435,-0.254,0.123,2018,4,24,23,10,11.829
1023,-0.3403,-0.3817,-0.5731,0.6401,177.9,-65.6,-54.8,-0.464,-0.129,0.304,2018,4,24,23,10,11.866
1023,-0.3308,-0.3766,-0.5537,0.6649,128.9,-92.8,-58.8,-0.46,0.166,0.33,2018,4,24,23,10,11.888
1023,-0.3292,-0.3631,-0.542,0.6825,39.3,-117,-54.1,-0.39,0.053,0.245,2018,4,24,23,10,11.893
1023,-0.3338,-0.3438,-0.5371,0.6941,-15.9,-126.9,-53.7,-0.278,0.052,0.098,2018,4,24,23,10,11.91
1023,-0.3419,-0.321,-0.5371,0.701,-58.2,-128.9,-56.9,-0.217,0.038,0.018,2018,4,24,23,10,11.933
1023,-0.3506,-0.2959,-0.5411,0.7046,-76.5,-126.2,-61.5,-0.21,-0.023,-0.016,2018,4,24,23,10,11.951
1023,-0.3581,-0.2703,-0.5459,0.7074,-67.8,-120.8,-65.2,-0.2,-0.091,-0.05,2018,4,24,23,10,11.972
